County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Bexar,29,1072,291072,325,State Rep 125,Huerta,D,N,0
Bexar,29,1088,291088,341,State Rep 125,Huerta,D,N,5
Bexar,29,2011,292011,426,State Rep 125,Huerta,D,N,18
Bexar,29,2012,292012,427,State Rep 125,Huerta,D,N,19
Bexar,29,2015,292015,430,State Rep 125,Huerta,D,N,17
Bexar,29,2016,292016,431,State Rep 125,Huerta,D,N,1
Bexar,29,2017,292017,432,State Rep 125,Huerta,D,N,6
Bexar,29,2019,292019,434,State Rep 125,Huerta,D,N,6
Bexar,29,2020,292020,435,State Rep 125,Huerta,D,N,26
Bexar,29,2021,292021,436,State Rep 125,Huerta,D,N,21
Bexar,29,2022,292022,437,State Rep 125,Huerta,D,N,29
Bexar,29,2023,292023,438,State Rep 125,Huerta,D,N,21
Bexar,29,2024,292024,439,State Rep 125,Huerta,D,N,14
Bexar,29,2029,292029,444,State Rep 125,Huerta,D,N,3
Bexar,29,2030,292030,445,State Rep 125,Huerta,D,N,3
Bexar,29,2032,292032,447,State Rep 125,Huerta,D,N,3
Bexar,29,2037,292037,452,State Rep 125,Huerta,D,N,1
Bexar,29,2040,292040,455,State Rep 125,Huerta,D,N,31
Bexar,29,2041,292041,456,State Rep 125,Huerta,D,N,14
Bexar,29,2042,292042,457,State Rep 125,Huerta,D,N,15
Bexar,29,2049,292049,464,State Rep 125,Huerta,D,N,18
Bexar,29,2050,292050,465,State Rep 125,Huerta,D,N,22
Bexar,29,2061,292061,476,State Rep 125,Huerta,D,N,0
Bexar,29,2066,292066,482,State Rep 125,Huerta,D,N,5
Bexar,29,2069,292069,485,State Rep 125,Huerta,D,N,0
Bexar,29,2071,292071,487,State Rep 125,Huerta,D,N,3
Bexar,29,2074,292074,490,State Rep 125,Huerta,D,N,7
Bexar,29,2076,292076,492,State Rep 125,Huerta,D,N,1
Bexar,29,2077,292077,493,State Rep 125,Huerta,D,N,4
Bexar,29,2079,292079,495,State Rep 125,Huerta,D,N,1
Bexar,29,2084,292084,500,State Rep 125,Huerta,D,N,7
Bexar,29,2086,292086,502,State Rep 125,Huerta,D,N,5
Bexar,29,2087,292087,503,State Rep 125,Huerta,D,N,1
Bexar,29,2089,292089,505,State Rep 125,Huerta,D,N,5
Bexar,29,2090,292090,506,State Rep 125,Huerta,D,N,1
Bexar,29,2099,292099,515,State Rep 125,Huerta,D,N,3
Bexar,29,2101,292101,517,State Rep 125,Huerta,D,N,1
Bexar,29,2103,292103,519,State Rep 125,Huerta,D,N,1
Bexar,29,2108,292108,524,State Rep 125,Huerta,D,N,2
Bexar,29,2112,292112,528,State Rep 125,Huerta,D,N,3
Bexar,29,2126,292126,542,State Rep 125,Huerta,D,N,2
Bexar,29,2128,292128,544,State Rep 125,Huerta,D,N,10
Bexar,29,2130,292130,546,State Rep 125,Huerta,D,N,2
Bexar,29,2139,292139,555,State Rep 125,Huerta,D,N,2
Bexar,29,2140,292140,556,State Rep 125,Huerta,D,N,2
Bexar,29,2141,292141,557,State Rep 125,Huerta,D,N,3
Bexar,29,2143,292143,559,State Rep 125,Huerta,D,N,2
Bexar,29,2151,292151,567,State Rep 125,Huerta,D,N,0
Bexar,29,2157,292157,573,State Rep 125,Huerta,D,N,0
Bexar,29,2159,292159,575,State Rep 125,Huerta,D,N,0
Bexar,29,2161,292161,577,State Rep 125,Huerta,D,N,0
Bexar,29,2163,292163,579,State Rep 125,Huerta,D,N,4
Bexar,29,2164,292164,580,State Rep 125,Huerta,D,N,2
Bexar,29,2165,292165,581,State Rep 125,Huerta,D,N,1
Bexar,29,2166,292166,582,State Rep 125,Huerta,D,N,3
Bexar,29,2170,292170,586,State Rep 125,Huerta,D,N,6
Bexar,29,2171,292171,587,State Rep 125,Huerta,D,N,2
Bexar,29,2174,292174,590,State Rep 125,Huerta,D,N,8
Bexar,29,2176,292176,592,State Rep 125,Huerta,D,N,3
Bexar,29,1072,291072,325,State Rep 125,Rangel,R,N,24
Bexar,29,1088,291088,341,State Rep 125,Rangel,R,N,11
Bexar,29,2011,292011,426,State Rep 125,Rangel,R,N,7
Bexar,29,2012,292012,427,State Rep 125,Rangel,R,N,10
Bexar,29,2015,292015,430,State Rep 125,Rangel,R,N,8
Bexar,29,2016,292016,431,State Rep 125,Rangel,R,N,1
Bexar,29,2017,292017,432,State Rep 125,Rangel,R,N,7
Bexar,29,2019,292019,434,State Rep 125,Rangel,R,N,9
Bexar,29,2020,292020,435,State Rep 125,Rangel,R,N,15
Bexar,29,2021,292021,436,State Rep 125,Rangel,R,N,19
Bexar,29,2022,292022,437,State Rep 125,Rangel,R,N,11
Bexar,29,2023,292023,438,State Rep 125,Rangel,R,N,18
Bexar,29,2024,292024,439,State Rep 125,Rangel,R,N,32
Bexar,29,2029,292029,444,State Rep 125,Rangel,R,N,3
Bexar,29,2030,292030,445,State Rep 125,Rangel,R,N,9
Bexar,29,2032,292032,447,State Rep 125,Rangel,R,N,2
Bexar,29,2037,292037,452,State Rep 125,Rangel,R,N,87
Bexar,29,2040,292040,455,State Rep 125,Rangel,R,N,52
Bexar,29,2041,292041,456,State Rep 125,Rangel,R,N,32
Bexar,29,2042,292042,457,State Rep 125,Rangel,R,N,14
Bexar,29,2049,292049,464,State Rep 125,Rangel,R,N,47
Bexar,29,2050,292050,465,State Rep 125,Rangel,R,N,40
Bexar,29,2061,292061,476,State Rep 125,Rangel,R,N,17
Bexar,29,2066,292066,482,State Rep 125,Rangel,R,N,143
Bexar,29,2069,292069,485,State Rep 125,Rangel,R,N,60
Bexar,29,2071,292071,487,State Rep 125,Rangel,R,N,1
Bexar,29,2074,292074,490,State Rep 125,Rangel,R,N,8
Bexar,29,2076,292076,492,State Rep 125,Rangel,R,N,65
Bexar,29,2077,292077,493,State Rep 125,Rangel,R,N,74
Bexar,29,2079,292079,495,State Rep 125,Rangel,R,N,2
Bexar,29,2084,292084,500,State Rep 125,Rangel,R,N,276
Bexar,29,2086,292086,502,State Rep 125,Rangel,R,N,104
Bexar,29,2087,292087,503,State Rep 125,Rangel,R,N,96
Bexar,29,2089,292089,505,State Rep 125,Rangel,R,N,1
Bexar,29,2090,292090,506,State Rep 125,Rangel,R,N,25
Bexar,29,2099,292099,515,State Rep 125,Rangel,R,N,62
Bexar,29,2101,292101,517,State Rep 125,Rangel,R,N,6
Bexar,29,2103,292103,519,State Rep 125,Rangel,R,N,0
Bexar,29,2108,292108,524,State Rep 125,Rangel,R,N,74
Bexar,29,2112,292112,528,State Rep 125,Rangel,R,N,72
Bexar,29,2126,292126,542,State Rep 125,Rangel,R,N,27
Bexar,29,2128,292128,544,State Rep 125,Rangel,R,N,15
Bexar,29,2130,292130,546,State Rep 125,Rangel,R,N,43
Bexar,29,2139,292139,555,State Rep 125,Rangel,R,N,62
Bexar,29,2140,292140,556,State Rep 125,Rangel,R,N,18
Bexar,29,2141,292141,557,State Rep 125,Rangel,R,N,34
Bexar,29,2143,292143,559,State Rep 125,Rangel,R,N,86
Bexar,29,2151,292151,567,State Rep 125,Rangel,R,N,0
Bexar,29,2157,292157,573,State Rep 125,Rangel,R,N,0
Bexar,29,2159,292159,575,State Rep 125,Rangel,R,N,4
Bexar,29,2161,292161,577,State Rep 125,Rangel,R,N,16
Bexar,29,2163,292163,579,State Rep 125,Rangel,R,N,80
Bexar,29,2164,292164,580,State Rep 125,Rangel,R,N,40
Bexar,29,2165,292165,581,State Rep 125,Rangel,R,N,115
Bexar,29,2166,292166,582,State Rep 125,Rangel,R,N,57
Bexar,29,2170,292170,586,State Rep 125,Rangel,R,N,53
Bexar,29,2171,292171,587,State Rep 125,Rangel,R,N,37
Bexar,29,2174,292174,590,State Rep 125,Rangel,R,N,67
Bexar,29,2176,292176,592,State Rep 125,Rangel,R,N,25
Bexar,29,1072,291072,325,State Rep 125,Lopez,D,N,15
Bexar,29,1088,291088,341,State Rep 125,Lopez,D,N,10
Bexar,29,2011,292011,426,State Rep 125,Lopez,D,N,14
Bexar,29,2012,292012,427,State Rep 125,Lopez,D,N,7
Bexar,29,2015,292015,430,State Rep 125,Lopez,D,N,6
Bexar,29,2016,292016,431,State Rep 125,Lopez,D,N,12
Bexar,29,2017,292017,432,State Rep 125,Lopez,D,N,10
Bexar,29,2019,292019,434,State Rep 125,Lopez,D,N,13
Bexar,29,2020,292020,435,State Rep 125,Lopez,D,N,43
Bexar,29,2021,292021,436,State Rep 125,Lopez,D,N,20
Bexar,29,2022,292022,437,State Rep 125,Lopez,D,N,17
Bexar,29,2023,292023,438,State Rep 125,Lopez,D,N,38
Bexar,29,2024,292024,439,State Rep 125,Lopez,D,N,21
Bexar,29,2029,292029,444,State Rep 125,Lopez,D,N,3
Bexar,29,2030,292030,445,State Rep 125,Lopez,D,N,6
Bexar,29,2032,292032,447,State Rep 125,Lopez,D,N,4
Bexar,29,2037,292037,452,State Rep 125,Lopez,D,N,18
Bexar,29,2040,292040,455,State Rep 125,Lopez,D,N,43
Bexar,29,2041,292041,456,State Rep 125,Lopez,D,N,42
Bexar,29,2042,292042,457,State Rep 125,Lopez,D,N,21
Bexar,29,2049,292049,464,State Rep 125,Lopez,D,N,70
Bexar,29,2050,292050,465,State Rep 125,Lopez,D,N,41
Bexar,29,2061,292061,476,State Rep 125,Lopez,D,N,14
