County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Bastrop,21,1001,211001,146,466,263,5.7,28
Bastrop,21,1002,211002,147,807,427,8.4,44
Bastrop,21,1003,211003,148,3183,1611,10.3,175
Bastrop,21,1004,211004,149,3014,1914,15.5,203
Bastrop,21,1005,211005,150,1829,832,10.6,107
Bastrop,21,1006,211006,151,7877,2217,24.9,216
Bastrop,21,1007,211007,152,2394,1295,9.3,163
Bastrop,21,1008,211008,153,1803,943,14.4,118
Bastrop,21,1009,211009,154,4538,2004,17.8,152
Bastrop,21,2010,212010,155,1340,645,8.2,73
Bastrop,21,2011,212011,156,2821,1140,11.3,146
Bastrop,21,2012,212012,157,2021,1072,8.5,125
Bastrop,21,2013,212013,158,4477,2459,10.4,274
Bastrop,21,2014,212014,159,4659,2333,11.4,288
Bastrop,21,2015,212015,160,4581,2813,9.8,268
Bastrop,21,2016,212016,161,3710,2088,7.2,260
Bastrop,21,3017,213017,162,4301,2121,11.6,193
Bastrop,21,3018,213018,163,2682,1418,6.3,97
Bastrop,21,3019,213019,164,6859,2275,26.1,180
Bastrop,21,3020,213020,165,10083,2289,36.4,171
Bastrop,21,4021,214021,166,5065,2461,14.0,227
Bastrop,21,4022,214022,167,4374,1939,17.1,161
Bastrop,21,4023,214023,168,2517,1048,9.2,77
Bastrop,21,4024,214024,169,3724,1413,20.9,113
Bastrop,21,4025,214025,170,4469,1851,32.0,139
Bastrop,21,4026,214026,171,3622,1702,21.5,126
Caldwell,55,0100,550100,1373,861,568,40.5,66
Caldwell,55,0101,550101,1374,1182,710,39.9,57
Caldwell,55,0102,550102,1375,1126,584,15.1,66
Caldwell,55,0103,550103,1376,3277,2062,30.3,295
Caldwell,55,0104,550104,1377,1007,494,21.9,94
Caldwell,55,0108,550108,1378,1574,729,48.3,47
Caldwell,55,0111,550111,1379,3188,1101,35.9,101
Caldwell,55,0201,550201,1380,1816,1052,31.7,72
Caldwell,55,0202,550202,1381,2093,1114,29.8,68
Caldwell,55,0203,550203,1382,2316,1140,25.1,78
Caldwell,55,0204,550204,1383,2239,1042,9.1,132
Caldwell,55,0205,550205,1384,433,300,6.7,24
Caldwell,55,0206,550206,1385,2160,1022,25.8,41
Caldwell,55,0300,550300,1386,1865,1281,39.1,39
Caldwell,55,0301,550301,1387,2001,1319,31.7,36
Caldwell,55,0302,550302,1388,2046,969,51.3,27
Caldwell,55,0303,550303,1389,1799,711,28.6,39
Caldwell,55,0305,550305,1390,891,418,21.1,8
Caldwell,55,0306,550306,1391,2573,654,40.5,29
Caldwell,55,0400,550400,1392,1745,551,24.3,49
Caldwell,55,0401,550401,1393,1940,944,63.7,28
Caldwell,55,0402,550402,1394,2368,1111,61.7,51
Caldwell,55,0404,550404,1395,4424,909,30.1,70
Caldwell,55,0405,550405,1396,959,428,11.4,35
Gonzales,177,0001,1770001,3983,4271,2732,26.3,171
Gonzales,177,0002,1770002,3984,3061,1815,29.7,136
Gonzales,177,0003,1770003,3985,2830,1633,37.3,118
Gonzales,177,0005,1770005,3986,888,660,10.2,49
Gonzales,177,0007,1770007,3987,736,375,10.7,19
Gonzales,177,0008,1770008,3988,559,347,17.6,14
Gonzales,177,0009,1770009,3989,1663,1159,42.0,45
Gonzales,177,0010,1770010,3990,883,660,38.2,24
Gonzales,177,0011,1770011,3991,322,212,8.5,12
Gonzales,177,0012,1770012,3992,280,202,25.7,14
Gonzales,177,0013,1770013,3993,505,332,16.3,16
Gonzales,177,0014,1770014,3994,168,83,1.2,3
Gonzales,177,0015,1770015,3995,462,357,15.4,22
Gonzales,177,04/6,17704/6,3996,3025,1538,52.9,72
Karnes,255,0001,2550001,6229,2504,1501,58.4,89
Karnes,255,0002,2550002,6230,191,160,3.1,21
Karnes,255,0003,2550003,6231,154,177,11.3,7
Karnes,255,0004,2550004,6232,3901,1095,45.8,86
Karnes,255,0005,2550005,6233,1236,909,59.0,47
Karnes,255,0006,2550006,6234,243,255,5.9,15
Karnes,255,0007,2550007,6235,787,614,9.8,44
Karnes,255,0008,2550008,6236,224,173,31.2,19
Karnes,255,0009,2550009,6237,231,190,27.9,17
Karnes,255,0010,2550010,6238,412,269,10.8,23
Karnes,255,0011,2550011,6239,1253,735,42.4,69
Karnes,255,0012,2550012,6240,1537,542,38.9,37
Karnes,255,0013,2550013,6241,64,45,22.2,3
Karnes,255,0014,2550014,6242,1736,1049,73.0,42
Karnes,255,0015,2550015,6243,237,102,60.8,5
Lee,287,0101,2870101,6433,3596,1571,16.6,94
Lee,287,0102,2870102,6434,381,278,3.6,16
Lee,287,0103,2870103,6435,350,240,1.7,18
Lee,287,0201,2870201,6436,762,531,3.2,39
Lee,287,0202,2870202,6437,3014,1770,15.1,176
Lee,287,0203,2870203,6438,578,362,2.2,33
Lee,287,0301,2870301,6439,210,132,7.6,8
Lee,287,0302,2870302,6440,1749,1133,2.4,74
Lee,287,0303,2870303,6441,332,196,1.5,12
Lee,287,0304,2870304,6442,2125,1084,6.3,95
Lee,287,0401,2870401,6443,1160,727,9.2,37
Lee,287,0402,2870402,6444,189,151,0.7,19
Lee,287,0403,2870403,6445,380,270,6.7,13
Lee,287,0404,2870404,6446,1436,723,20.3,61
Lee,287,0405,2870405,6447,1216,708,4.0,59

