County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Bell,27,0101,270101,189,5847,2551,7.1,79
Bell,27,0102,270102,190,7127,3574,9.1,94
Bell,27,0103,270103,191,4551,1666,28.8,39
Bell,27,0104,270104,192,4960,2982,8.1,87
Bell,27,0105,270105,193,2732,1549,9.4,43
Bell,27,0106,270106,194,7834,3995,14.3,808
Bell,27,0107,270107,195,1067,570,21.4,9
Bell,27,0108,270108,196,2482,1491,10.2,33
Bell,27,0109,270109,197,5373,2921,14.5,227
Bell,27,0110,270110,198,10130,2469,10.0,55
Bell,27,0111,270111,199,5321,2581,10.5,76
Bell,27,0113,270113,200,7371,3035,18.3,83
Bell,27,0114,270114,201,5551,2576,10.7,75
Bell,27,0115,270115,202,6656,3674,7.4,115
Bell,27,0116,270116,203,3016,1527,15.4,314
Bell,27,0117,270117,204,0,0,0.0,0
Bell,27,0118,270118,205,3419,1479,6.2,43
Bell,27,0119,270119,206,4106,1590,15.2,45
Bell,27,0201,270201,207,6365,3012,11.5,121
Bell,27,0202,270202,208,7647,3770,10.0,121
Bell,27,0203,270203,209,4727,2779,7.6,141
Bell,27,0204,270204,210,4566,1870,14.8,77
Bell,27,0205,270205,211,9149,5031,14.5,392
Bell,27,0206,270206,212,4421,2393,12.5,155
Bell,27,0207,270207,213,6975,3386,15.2,203
Bell,27,0208,270208,214,7450,4343,15.4,265
Bell,27,0209,270209,215,6763,3470,10.5,106
Bell,27,0210,270210,216,6491,2407,12.2,138
Bell,27,0211,270211,217,2373,949,12.0,41
Bell,27,0212,270212,218,1558,954,9.0,28
Bell,27,0213,270213,219,5215,3242,4.3,176
Bell,27,0214,270214,220,7589,2970,13.1,144
Bell,27,0215,270215,221,7458,3981,12.0,199
Bell,27,0216,270216,222,5884,3042,10.7,100
Bell,27,0301,270301,223,6390,3362,10.2,87
Bell,27,0302,270302,224,8267,4281,12.1,126
Bell,27,0303,270303,225,8257,4445,15.4,110
Bell,27,0304,270304,226,506,309,12.9,8
Bell,27,0305,270305,227,3131,2154,9.9,63
Bell,27,0306,270306,228,7788,3188,23.2,57
Bell,27,0307,270307,229,7247,3567,20.9,80
Bell,27,0308,270308,230,7360,3190,10.7,105
Bell,27,0309,270309,231,1826,1230,8.4,33
Bell,27,0310,270310,232,750,472,5.9,9
Bell,27,0311,270311,233,4461,2636,7.5,71
Bell,27,0312,270312,234,3358,1918,14.1,42
Bell,27,0313,270313,235,6413,4130,7.9,121
Bell,27,0314,270314,236,6576,3036,16.3,78
Bell,27,0315,270315,237,6235,2314,16.9,72
Bell,27,0317,270317,238,2182,1169,8.0,33
Bell,27,0318,270318,239,7361,2932,13.3,96
Bell,27,0319,270319,240,5148,2486,9.0,77
Bell,27,0401,270401,241,5169,2062,11.7,98
Bell,27,0402,270402,242,8273,3053,13.1,167
Bell,27,0404,270404,243,9053,4314,15.4,265
Bell,27,0405,270405,244,10012,3974,15.5,241
Bell,27,0406,270406,245,7387,3335,14.4,341
Bell,27,0408,270408,246,9094,3937,14.4,291
Bell,27,0409,270409,247,3505,1534,12.6,104
Bell,27,0410,270410,248,8598,3235,16.5,179
Bell,27,0412,270412,249,7055,3707,13.3,188
Bell,27,0413,270413,250,8862,2409,13.7,120
Bell,27,0414,270414,251,9210,4039,14.6,217
Bell,27,0415,270415,252,7405,3479,13.1,253
Bell,27,0419,270419,253,1594,996,8.3,59
Dallas,113,4522,1134522,2829,5935,2951,22.2,6
El Paso,141,0060,1410060,3390,3392,2102,32.8,0
El Paso,141,0061,1410061,3391,2540,1378,52.9,88
El Paso,141,0062,1410062,3392,4190,1696,70.4,21
El Paso,141,0063,1410063,3393,5743,2590,75.3,44
El Paso,141,0064,1410064,3394,5367,2806,79.2,66
El Paso,141,0065,1410065,3395,4815,984,17.2,4
El Paso,141,0066,1410066,3396,4065,2269,75.8,111
El Paso,141,0067,1410067,3397,5164,2315,73.6,115
El Paso,141,0068,1410068,3398,1661,638,57.2,56
El Paso,141,0069,1410069,3399,6883,3952,83.5,281
El Paso,141,0070,1410070,3400,4057,2439,80.2,216
El Paso,141,0071,1410071,3401,2985,2008,79.2,159
El Paso,141,0072,1410072,3402,2530,1519,83.5,66
El Paso,141,0073,1410073,3403,2138,1214,82.7,73
El Paso,141,0074,1410074,3404,4336,2414,84.6,93
El Paso,141,0075,1410075,3405,2192,1431,73.2,127
El Paso,141,0076,1410076,3406,2031,1266,80.6,67
El Paso,141,0077,1410077,3407,4610,2253,77.6,96
El Paso,141,0078,1410078,3408,1879,1256,86.9,96
El Paso,141,0087,1410087,3417,1254,11,45.5,0
El Paso,141,0088,1410088,3418,7440,1455,13.6,0
El Paso,141,0185,1410185,3515,905,604,42.9,64
El Paso,141,0186,1410186,3516,1272,746,58.0,43
El Paso,141,0188,1410188,3518,207,94,33.0,8
Tarrant,439,2466,4392466,8234,2052,1156,22.0,399
Tarrant,439,2644,4392644,8275,6068,1486,12.1,41
Tarrant,439,2699,4392699,8289,6264,3129,10.3,87

