County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Travis,453,0121,4530121,8800,4435,1239,16.5,0
Travis,453,0124,4530124,8803,6441,1447,25.1,0
Travis,453,0132,4530132,8809,14486,3498,29.0,171
Travis,453,0133,4530133,8810,5445,1907,30.9,281
Travis,453,0134,4530134,8811,4065,1551,18.7,163
Travis,453,0135,4530135,8812,2074,1186,13.7,260
Travis,453,0136,4530136,8813,2661,1587,14.1,336
Travis,453,0137,4530137,8814,5604,2319,23.8,275
Travis,453,0138,4530138,8815,7916,3052,17.9,446
Travis,453,0140,4530140,8816,856,174,33.3,24
Travis,453,0141,4530141,8817,7876,2038,16.2,280
Travis,453,0142,4530142,8818,4318,1158,15.9,0
Travis,453,0145,4530145,8821,2878,1068,16.7,113
Travis,453,0146,4530146,8822,1043,330,15.8,61
Travis,453,0150A,4530150A,8823,6315,1325,19.7,151
Travis,453,0150B,4530150B,8824,97,15,20.0,1
Travis,453,0151A,4530151A,8825,4358,898,13.8,107
Travis,453,0151B,4530151B,8826,0,0,0.0,0
Travis,453,0152,4530152,8827,5057,1564,14.1,223
Travis,453,0153,4530153,8828,5714,1769,13.9,250
Travis,453,0154A,4530154A,8829,5155,1622,11.8,233
Travis,453,0154B,4530154B,8830,85,19,26.3,1
Travis,453,0155,4530155,8831,5415,1717,19.3,244
Travis,453,0156,4530156,8832,4698,1093,16.9,128
Travis,453,0160,4530160,8833,4899,1930,20.4,146
Travis,453,0161,4530161,8834,2954,944,17.3,104
Travis,453,0162,4530162,8835,6496,2039,17.3,223
Travis,453,0163,4530163,8836,4968,1584,17.3,174
Travis,453,0164,4530164,8837,4599,2544,18.7,287
Travis,453,0170,4530170,8839,6411,2626,25.3,64
Travis,453,0171,4530171,8840,5747,2719,14.0,123
Travis,453,0173,4530173,8842,2165,1638,11.8,333
Travis,453,0174,4530174,8843,1526,720,15.7,22
Travis,453,0180,4530180,8848,5960,2365,22.8,1
Travis,453,0183,4530183,8851,2536,711,21.4,0
Travis,453,0186,4530186,8854,5857,1886,14.5,110
Travis,453,0190,4530190,8855,5243,1974,16.3,89
Travis,453,0191,4530191,8856,3851,2445,12.7,386
Travis,453,0192,4530192,8857,4913,2051,15.3,309
Travis,453,0193,4530193,8858,4553,1952,14.4,197
Travis,453,0194,4530194,8859,4066,1756,14.3,177
Travis,453,0246,4530246,8897,5843,2571,14.5,105
Travis,453,0247,4530247,8898,4008,1906,17.5,222
Travis,453,0250,4530250,8899,4018,1744,16.7,293
Travis,453,0251,4530251,8900,5902,1621,17.8,162
Travis,453,0252,4530252,8901,5523,868,18.5,52
Travis,453,0254,4530254,8903,6575,3571,15.8,548
Travis,453,0255,4530255,8904,5551,3073,14.2,473
Travis,453,0256,4530256,8905,4939,2620,9.4,426
Travis,453,0261,4530261,8907,3288,1958,12.6,80
Travis,453,0262,4530262,8908,6330,3217,7.5,567
Travis,453,0263,4530263,8909,5515,2644,12.9,403
Travis,453,0264,4530264,8910,4285,3055,10.5,787
Travis,453,0265,4530265,8911,2959,2010,14.4,395
Travis,453,0266,4530266,8912,4322,2906,8.9,227
Travis,453,0267,4530267,8913,4055,2996,6.0,969
Travis,453,0268,4530268,8914,3297,2248,4.1,595
Travis,453,0382,4530382,9001,5119,3495,10.0,684
Travis,453,0383,4530383,9002,4834,3570,5.2,974
Travis,453,0384,4530384,9003,5701,3981,5.4,592
Travis,453,0490,4530490,9080,7086,2313,23.0,241

