County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Austin,15,0101,150101,116,2253,1342,10.8,210
Austin,15,0102,150102,117,1865,1312,9.4,213
Austin,15,0103,150103,118,1960,1400,5.4,228
Austin,15,0104,150104,119,1168,793,10.2,126
Austin,15,0205,150205,120,3961,2621,6.7,548
Austin,15,0206,150206,121,1613,1219,4.5,227
Austin,15,0207,150207,122,958,698,6.4,120
Austin,15,0208,150208,123,818,568,3.9,86
Austin,15,0309,150309,124,860,561,8.9,54
Austin,15,0310,150310,125,4389,2682,15.9,276
Austin,15,0311,150311,126,2349,1161,29.6,108
Austin,15,0412,150412,127,908,649,11.2,47
Austin,15,0413,150413,128,2303,1327,14.5,112
Austin,15,0414,150414,129,2438,1334,21.4,106
Austin,15,0415,150415,130,2324,1489,20.2,140
Burleson,51,0113,510113,1340,1040,709,5.9,123
Burleson,51,0114,510114,1341,3374,1933,13.8,258
Burleson,51,0203,510203,1342,562,400,10.8,49
Burleson,51,0204,510204,1343,730,476,6.7,91
Burleson,51,0207,510207,1344,654,481,6.2,59
Burleson,51,0211,510211,1345,1518,1009,6.4,160
Burleson,51,0215,510215,1346,910,450,15.1,34
Burleson,51,0301,510301,1347,2181,1382,11.2,320
Burleson,51,0305,510305,1348,730,529,5.7,70
Burleson,51,0308,510308,1349,567,429,5.6,75
Burleson,51,0309,510309,1350,923,731,9.7,113
Burleson,51,0406,510406,1351,1863,1276,17.5,139
Burleson,51,0410,510410,1352,2590,1705,5.5,162
Colorado,89,0101,890101,1893,3912,2197,12.6,226
Colorado,89,0102,890102,1894,422,320,12.8,34
Colorado,89,0103,890103,1895,915,645,12.9,36
Colorado,89,0201,890201,1896,4372,2876,9.3,480
Colorado,89,0202,890202,1897,744,617,12.2,45
Colorado,89,0302,890302,1898,1276,1064,3.3,97
Colorado,89,0303,890303,1899,775,553,6.3,63
Colorado,89,0304,890304,1900,670,486,6.2,59
Colorado,89,0305,890305,1901,2401,1736,11.8,196
Colorado,89,0401,890401,1902,668,537,13.6,29
Colorado,89,0402,890402,1903,4402,2665,33.7,417
Fayette,149,0110,1490110,3604,1265,909,3.4,139
Fayette,149,0112,1490112,3605,1816,1102,10.7,227
Fayette,149,0204,1490204,3606,1754,1401,4.9,296
Fayette,149,0207,1490207,3607,2257,1786,4.3,250
Fayette,149,0315,1490315,3608,736,573,7.2,86
Fayette,149,0316,1490316,3609,2936,1908,19.8,257
Fayette,149,0422,1490422,3610,901,650,3.7,105
Fayette,149,0423,1490423,3611,1074,791,4.7,118
Fayette,149,0425,1490425,3612,3982,2526,10.4,351
Fayette,149,101N,149101N,3613,3300,1969,11.3,317
Fayette,149,201E,149201E,3614,2015,1156,10.2,181
Fayette,149,301W,149301W,3615,2399,1616,7.5,306
Grimes,185,0001,1850001,4066,2343,1653,5.1,400
Grimes,185,0002,1850002,4067,1323,895,4.6,236
Grimes,185,0003,1850003,4068,4557,1860,25.8,279
Grimes,185,0004,1850004,4069,1602,1096,3.5,128
Grimes,185,0005,1850005,4070,4610,1303,11.7,260
Grimes,185,0006,1850006,4071,3086,1800,16.2,440
Grimes,185,0007,1850007,4072,2127,1363,6.7,266
Grimes,185,0008,1850008,4073,1067,724,6.1,87
Grimes,185,0009,1850009,4074,414,383,3.7,42
Grimes,185,0010,1850010,4075,2210,1383,7.6,260
Grimes,185,0012,1850012,4076,1472,1036,10.9,178
Grimes,185,0014,1850014,4077,2270,1138,9.7,77
Grimes,185,0015,1850015,4078,2187,1217,6.8,108
Lavaca,285,0101,2850101,6422,2004,1310,3.4,140
Lavaca,285,0102,2850102,6423,2070,1433,7.7,164
Lavaca,285,0119,2850119,6424,1037,718,7.2,69
Lavaca,285,0208,2850208,6425,913,706,4.5,94
Lavaca,285,0223,2850223,6426,1882,1290,11.9,139
Lavaca,285,0231,2850231,6427,2076,1407,5.3,173
Lavaca,285,0309,2850309,6428,1865,1329,6.8,198
Lavaca,285,0311,2850311,6429,1375,731,15.0,86
Lavaca,285,0329,2850329,6430,1995,1361,6.3,202
Lavaca,285,0416,2850416,6431,1041,738,4.2,55
Lavaca,285,0430,2850430,6432,4079,2068,21.9,128
Washington,477,0101,4770101,9281,1721,1205,3.2,137
Washington,477,0104,4770104,9282,3950,2119,7.0,248
Washington,477,0109,4770109,9283,1429,1011,3.9,113
Washington,477,0115,4770115,9284,1528,895,6.6,104
Washington,477,0117,4770117,9285,228,94,13.8,10
Washington,477,0121,4770121,9286,133,105,6.7,9
Washington,477,0202,4770202,9287,222,156,11.5,24
Washington,477,0203,4770203,9288,2336,1785,5.3,264
Washington,477,0205,4770205,9289,3852,2386,4.6,360
Washington,477,0208,4770208,9290,2707,1421,4.2,197
Washington,477,0307,4770307,9291,2876,1568,8.2,218
Washington,477,0311,4770311,9292,1598,1165,3.5,132
Washington,477,0312,4770312,9293,1674,1160,7.8,144
Washington,477,0320,4770320,9294,2689,1819,5.1,243
Washington,477,0406,4770406,9295,3577,1797,8.8,249
Washington,477,0410,4770410,9296,1519,1155,4.6,143
Washington,477,0413,4770413,9297,2054,1627,5.2,245
Washington,477,0418,4770418,9298,874,665,8.4,105
Washington,477,0419,4770419,9299,838,559,4.8,91

