County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Dallas,113,1050,1131050,2044,250,145,6.2,6
Dallas,113,1054,1131054,2047,3920,1551,44.0,39
Dallas,113,1057,1131057,2050,4145,1943,40.3,43
Dallas,113,1058,1131058,2051,3466,2064,28.1,87
Dallas,113,1059,1131059,2052,2455,1679,13.3,78
Dallas,113,1060,1131060,2053,5123,4188,6.6,233
Dallas,113,1061,1131061,2054,1690,1382,9.5,105
Dallas,113,1062,1131062,2055,104,50,46.0,0
Dallas,113,1063,1131063,2056,3773,1670,42.9,36
Dallas,113,1064,1131064,2057,478,178,25.3,10
Dallas,113,1065,1131065,2058,7996,3004,21.0,61
Dallas,113,1077,1131077,2062,0,0,0.0,0
Dallas,113,1078,1131078,2063,3757,1365,17.4,16
Dallas,113,1079,1131079,2064,3290,1874,15.9,36
Dallas,113,1080,1131080,2065,2463,1150,7.4,2
Dallas,113,1081,1131081,2066,4585,2861,18.4,168
Dallas,113,1082,1131082,2067,1039,251,59.8,3
Dallas,113,1083,1131083,2068,4589,1697,53.2,38
Dallas,113,1084,1131084,2069,4830,3286,17.8,241
Dallas,113,1086,1131086,2071,1698,554,22.6,14
Dallas,113,1087,1131087,2072,7216,3275,19.2,155
Dallas,113,1089,1131089,2074,5137,2119,17.3,27
Dallas,113,1113,1131113,2097,605,229,40.6,0
Dallas,113,1114,1131114,2098,2242,823,9.5,7
Dallas,113,1115,1131115,2099,3049,1406,41.5,29
Dallas,113,1116,1131116,2100,3449,1398,48.0,21
Dallas,113,1133,1131133,2106,450,350,13.1,13
Dallas,113,1134,1131134,2107,1217,510,19.6,11
Dallas,113,1137,1131137,2110,57,32,46.9,0
Dallas,113,1151,1131151,2120,80,49,18.4,1
Dallas,113,1159,1131159,2122,0,0,0.0,0
Dallas,113,1176,1131176,2134,0,0,0.0,0
Dallas,113,1300,1131300,2135,6520,2573,31.6,0
Dallas,113,1303,1131303,2138,513,158,14.6,0
Dallas,113,1304,1131304,2139,3215,1546,30.2,11
Dallas,113,1305,1131305,2140,4116,1618,33.9,0
Dallas,113,1307,1131307,2141,885,236,1.7,2
Dallas,113,1308,1131308,2142,5262,2024,28.3,23
Dallas,113,1309,1131309,2143,1407,434,11.5,1
Dallas,113,1313,1131313,2147,583,353,19.3,8
Dallas,113,1315,1131315,2149,134,38,55.3,1
Dallas,113,1323,1131323,2151,0,0,0.0,0
Dallas,113,2081,1132081,2281,1362,671,40.5,21
Dallas,113,2082,1132082,2282,5793,2865,37.5,0
Dallas,113,2103,1132103,2301,2594,1045,36.7,0
Dallas,113,2110,1132110,2308,1295,528,47.5,7
Dallas,113,2118,1132118,2316,3025,1549,35.1,37
Dallas,113,2149,1132149,2345,2812,1865,15.9,48
Dallas,113,2155,1132155,2351,2997,2077,7.0,104
Dallas,113,3005,1133005,2454,2012,525,7.0,1
Dallas,113,3016,1133016,2465,2856,2036,10.4,41
Dallas,113,3017,1133017,2466,1320,878,6.9,23
Dallas,113,3018,1133018,2467,2678,1901,3.2,64
Dallas,113,3019,1133019,2468,1487,948,2.4,11
Dallas,113,3020,1133020,2469,298,207,8.2,11
Dallas,113,3021,1133021,2470,1803,1172,4.4,14
Dallas,113,3022,1133022,2471,3716,1994,4.6,28
Dallas,113,3023,1133023,2472,1939,1325,3.8,36
Dallas,113,3024,1133024,2473,3345,1721,4.9,43
Dallas,113,3026,1133026,2475,1428,829,3.6,24
Dallas,113,3027,1133027,2476,1901,1403,2.8,22
Dallas,113,3028,1133028,2477,1700,1005,3.5,24
Dallas,113,3029,1133029,2478,1935,894,8.3,20
Dallas,113,3033,1133033,2482,1193,510,16.3,4
Dallas,113,3034,1133034,2483,2538,1407,13.4,39
Dallas,113,3035,1133035,2484,3232,1598,10.1,23
Dallas,113,3036,1133036,2485,85,44,81.8,0
Dallas,113,3037,1133037,2486,771,413,13.8,8
Dallas,113,3040,1133040,2489,3943,1557,11.2,17
Dallas,113,3045,1133045,2494,1032,560,7.5,20
Dallas,113,3090,1133090,2539,1985,1536,8.4,10
Dallas,113,3094,1133094,2543,42,1,100.0,0
Dallas,113,30C4,11330C4,2551,0,0,0.0,0
Dallas,113,3116,1133116,2570,14,8,12.5,1
Dallas,113,3117,1133117,2571,108,84,3.6,0
Dallas,113,4019,1134019,2693,4932,2527,14.0,0
Dallas,113,4023,1134023,2697,155,4,0.0,0
Dallas,113,4024,1134024,2698,4604,2249,17.2,64
Dallas,113,4028,1134028,2702,2107,1020,19.8,19
Dallas,113,4029,1134029,2703,104,23,26.1,0
Dallas,113,4031,1134031,2705,4496,2240,19.2,76
Dallas,113,4033,1134033,2706,7021,1981,9.8,29
Dallas,113,4038,1134038,2710,3654,2055,26.6,48
Dallas,113,4040,1134040,2712,1358,834,16.2,22
Dallas,113,4041,1134041,2713,1369,636,28.5,9
Dallas,113,40A3,11340A3,2769,0,0,0.0,0
Dallas,113,4107,1134107,2772,322,134,51.5,3
Dallas,113,4143,1134143,2796,301,166,24.7,4

