County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Bexar,29,1011,291011,264,2169,856,0.0,51
Bexar,29,1014,291014,267,2642,1361,0.0,52
Bexar,29,1015,291015,268,2640,1441,0.0,36
Bexar,29,1016,291016,269,1976,1183,0.0,67
Bexar,29,1017,291017,270,498,222,0.0,2
Bexar,29,1018,291018,271,1888,836,0.0,46
Bexar,29,1020,291020,273,2933,2126,0.0,182
Bexar,29,1021,291021,274,3139,1746,0.0,125
Bexar,29,1022,291022,275,1643,978,0.0,53
Bexar,29,1023,291023,276,4531,2613,0.0,133
Bexar,29,1028,291028,281,1407,761,0.0,40
Bexar,29,1044,291044,297,3117,2053,0.0,130
Bexar,29,1045,291045,298,7715,2774,0.0,160
Bexar,29,1046,291046,299,4164,1908,0.0,143
Bexar,29,1047,291047,300,3189,1729,0.0,132
Bexar,29,1048,291048,301,3996,2107,0.0,161
Bexar,29,1049,291049,302,5228,2430,0.0,178
Bexar,29,1050,291050,303,1485,660,0.0,54
Bexar,29,1051,291051,304,3743,1952,0.0,207
Bexar,29,1052,291052,305,3632,1906,0.0,132
Bexar,29,1053,291053,306,499,255,0.0,10
Bexar,29,1054,291054,307,4349,2200,0.0,227
Bexar,29,1056,291056,309,7039,2217,0.0,123
Bexar,29,1057,291057,310,5964,1982,0.0,108
Bexar,29,1058,291058,311,5275,2351,0.0,137
Bexar,29,1059,291059,312,1820,284,0.0,7
Bexar,29,1063,291063,316,4227,1925,0.0,109
Bexar,29,1064,291064,317,2567,1244,0.0,0
Bexar,29,1065,291065,318,4461,1964,0.0,137
Bexar,29,1066,291066,319,1723,722,0.0,28
Bexar,29,1097,291097,350,1488,790,0.0,39
Bexar,29,1102,291102,355,2115,851,0.0,85
Bexar,29,1105,291105,358,2673,446,0.0,20
Bexar,29,1107,291107,360,6767,2540,0.0,148
Bexar,29,1115,291115,368,2083,830,0.0,74
Bexar,29,1117,291117,370,638,348,0.0,19
Bexar,29,1123,291123,377,1340,482,0.0,32
Bexar,29,1124,291124,378,397,229,0.0,12
Bexar,29,1127,291127,381,1082,609,0.0,29
Bexar,29,1132,291132,386,926,659,0.0,52
Bexar,29,1159,291159,415,611,344,0.0,24
Bexar,29,3087,293087,694,2390,1606,0.0,191
Bexar,29,3103,293103,710,1447,582,0.0,29
Bexar,29,3105,293105,712,5326,3124,0.0,352
Bexar,29,4057,294057,871,1950,1622,0.0,312
Bexar,29,4058,294058,872,3182,1939,0.0,192
Bexar,29,4071,294071,885,1897,1371,0.0,178
Bexar,29,4072,294072,886,4254,2629,0.0,214
Bexar,29,4073,294073,887,3092,1391,0.0,77
Bexar,29,4074,294074,888,4059,1940,0.0,75
Bexar,29,4081,294081,895,1280,716,0.0,6
Bexar,29,4086,294086,900,1022,480,0.0,18
Bexar,29,4097,294097,911,4251,1328,0.0,48
Bexar,29,4098,294098,912,2894,1591,0.0,138
Bexar,29,4103,294103,917,13,0,0.0,0
Bexar,29,4104,294104,918,3739,1745,0.0,97
Bexar,29,4105,294105,919,1709,981,0.0,75
Bexar,29,4108,294108,922,6844,3278,0.0,264
Bexar,29,4121,294121,935,462,182,0.0,17
Bexar,29,4126,294126,940,3263,964,0.0,79
Bexar,29,4129,294129,943,206,131,0.0,15
Bexar,29,4151,294151,965,803,494,0.0,58
Bexar,29,4153,294153,967,339,110,0.0,5
Bexar,29,4158,294158,972,990,429,0.0,2
Bexar,29,4165,294165,979,177,127,0.0,4
Bexar,29,4179,294179,993,4111,2636,0.0,346
Bexar,29,4180,294180,994,8,8,0.0,1
Bexar,29,4187,294187,1001,0,0,0.0,0
Bexar,29,4199,294199,1013,3124,958,0.0,40
Bexar,29,4200,294200,1014,5204,1764,0.0,0
Bexar,29,4202,294202,1016,5,0,0.0,0
Bexar,29,4212,294212,1026,7,3,0.0,0
Bexar,29,4214,294214,1028,2999,1076,0.0,70
Bexar,29,4215,294215,1029,375,203,0.0,8
Bexar,29,4216,294216,1030,1794,674,0.0,41
Bexar,29,4224,294224,1038,0,0,0.0,0
Bexar,29,4225,294225,1039,915,573,0.0,44
Bexar,29,4226,294226,1040,228,198,0.0,14
Bexar,29,4227,294227,1041,0,0,0.0,0

