County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Travis,453,0121,4530121,8800,State Rep 50,Israel,,N,0
Travis,453,0124,4530124,8803,State Rep 50,Israel,,N,0
Travis,453,0132,4530132,8809,State Rep 50,Israel,,N,64
Travis,453,0133,4530133,8810,State Rep 50,Israel,,N,96
Travis,453,0134,4530134,8811,State Rep 50,Israel,,N,59
Travis,453,0135,4530135,8812,State Rep 50,Israel,,N,71
Travis,453,0136,4530136,8813,State Rep 50,Israel,,N,117
Travis,453,0137,4530137,8814,State Rep 50,Israel,,N,110
Travis,453,0138,4530138,8815,State Rep 50,Israel,,N,150
Travis,453,0140,4530140,8816,State Rep 50,Israel,,N,6
Travis,453,0141,4530141,8817,State Rep 50,Israel,,N,90
Travis,453,0142,4530142,8818,State Rep 50,Israel,,N,0
Travis,453,0145,4530145,8821,State Rep 50,Israel,,N,17
Travis,453,0146,4530146,8822,State Rep 50,Israel,,N,15
Travis,453,0150A,4530150A,8823,State Rep 50,Israel,,N,25
Travis,453,0150B,4530150B,8824,State Rep 50,Israel,,N,0
Travis,453,0151A,4530151A,8825,State Rep 50,Israel,,N,21
Travis,453,0151B,4530151B,8826,State Rep 50,Israel,,N,0
Travis,453,0152,4530152,8827,State Rep 50,Israel,,N,45
Travis,453,0153,4530153,8828,State Rep 50,Israel,,N,50
Travis,453,0154A,4530154A,8829,State Rep 50,Israel,,N,43
Travis,453,0154B,4530154B,8830,State Rep 50,Israel,,N,0
Travis,453,0155,4530155,8831,State Rep 50,Israel,,N,43
Travis,453,0156,4530156,8832,State Rep 50,Israel,,N,21
Travis,453,0160,4530160,8833,State Rep 50,Israel,,N,36
Travis,453,0161,4530161,8834,State Rep 50,Israel,,N,27
Travis,453,0162,4530162,8835,State Rep 50,Israel,,N,59
Travis,453,0163,4530163,8836,State Rep 50,Israel,,N,48
Travis,453,0164,4530164,8837,State Rep 50,Israel,,N,88
Travis,453,0170,4530170,8839,State Rep 50,Israel,,N,19
Travis,453,0171,4530171,8840,State Rep 50,Israel,,N,23
