County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Nueces,355,0001,3550001,7148,2495,1176,31.6,544
Nueces,355,0002,3550002,7149,4043,2378,39.7,1276
Nueces,355,0003,3550003,7150,5044,3217,38.2,2072
Nueces,355,0004,3550004,7151,4327,2310,62.9,1267
Nueces,355,0005,3550005,7152,2211,1394,24.8,966
Nueces,355,0006,3550006,7153,5194,2992,23.3,1578
Nueces,355,0007,3550007,7154,1361,799,78.0,289
Nueces,355,0008A,3550008A,7155,2985,1008,40.3,579
Nueces,355,0008B,3550008B,7156,40,13,30.8,7
Nueces,355,0008C,3550008C,7157,0,0,0.0,0
Nueces,355,0009,3550009,7158,3220,1949,41.3,1000
Nueces,355,0015,3550015,7164,2084,857,61.5,124
Nueces,355,0016,3550016,7165,1521,270,47.4,6
Nueces,355,0017,3550017,7166,5664,2737,51.8,1394
Nueces,355,0018,3550018,7167,6027,2908,21.7,1294
Nueces,355,0019,3550019,7168,3149,3138,4.5,85
Nueces,355,0020,3550020,7169,5480,2448,69.4,1218
Nueces,355,0021,3550021,7170,607,397,15.4,205
Nueces,355,0023,3550023,7172,3206,1874,22.8,52
Nueces,355,0024,3550024,7173,1657,756,71.8,257
Nueces,355,0026,3550026,7175,6851,3428,30.5,2312
Nueces,355,0029,3550029,7178,5126,2867,33.9,1817
Nueces,355,0030,3550030,7179,239,499,38.5,125
Nueces,355,0031,3550031,7180,1309,634,85.0,197
Nueces,355,0032,3550032,7181,4148,1599,38.5,867
Nueces,355,0033,3550033,7182,2579,928,57.4,205
Nueces,355,0034,3550034,7183,1111,507,73.2,167
Nueces,355,0038,3550038,7187,355,750,36.9,257
Nueces,355,0039,3550039,7188,1257,649,48.8,272
Nueces,355,0040,3550040,7189,5254,3299,8.5,2230
Nueces,355,0041,3550041,7190,864,513,87.1,190
Nueces,355,0042,3550042,7191,545,364,15.1,266
Nueces,355,0043,3550043,7192,1320,600,82.0,234
Nueces,355,0044,3550044,7193,2089,1134,90.9,333
Nueces,355,0045,3550045,7194,1275,619,83.2,174
Nueces,355,0046,3550046,7195,770,336,85.1,101
Nueces,355,0047,3550047,7196,968,547,70.7,132
Nueces,355,0048,3550048,7197,2265,1412,56.1,730
