County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Hopkins,223,0001,2230001,5878,State Rep 2,Roszhart,R,N,23
Hopkins,223,0002,2230002,5879,State Rep 2,Roszhart,R,N,12
Hopkins,223,0003,2230003,5880,State Rep 2,Roszhart,R,N,11
Hopkins,223,0004,2230004,5881,State Rep 2,Roszhart,R,N,11
Hopkins,223,0005,2230005,5882,State Rep 2,Roszhart,R,N,3
Hopkins,223,0008,2230008,5883,State Rep 2,Roszhart,R,N,3
Hopkins,223,0011,2230011,5884,State Rep 2,Roszhart,R,N,18
Hopkins,223,0012,2230012,5885,State Rep 2,Roszhart,R,N,5
Hopkins,223,0013,2230013,5886,State Rep 2,Roszhart,R,N,22
Hopkins,223,0014,2230014,5887,State Rep 2,Roszhart,R,N,9
Hopkins,223,0016,2230016,5888,State Rep 2,Roszhart,R,N,19
Hopkins,223,0017,2230017,5889,State Rep 2,Roszhart,R,N,6
Hopkins,223,001A,223001A,5890,State Rep 2,Roszhart,R,N,5
Hopkins,223,0020,2230020,5891,State Rep 2,Roszhart,R,N,3
Hopkins,223,0023,2230023,5892,State Rep 2,Roszhart,R,N,3
Hopkins,223,0024,2230024,5893,State Rep 2,Roszhart,R,N,4
Hopkins,223,0025,2230025,5894,State Rep 2,Roszhart,R,N,3
Hopkins,223,002A,223002A,5895,State Rep 2,Roszhart,R,N,9
Hopkins,223,0036,2230036,5896,State Rep 2,Roszhart,R,N,8
Hopkins,223,003A,223003A,5897,State Rep 2,Roszhart,R,N,8
Hopkins,223,004A,223004A,5898,State Rep 2,Roszhart,R,N,5
Hopkins,223,0001,2230001,5878,State Rep 2,Schild,R,N,11
Hopkins,223,0002,2230002,5879,State Rep 2,Schild,R,N,11
Hopkins,223,0003,2230003,5880,State Rep 2,Schild,R,N,7
Hopkins,223,0004,2230004,5881,State Rep 2,Schild,R,N,5
Hopkins,223,0005,2230005,5882,State Rep 2,Schild,R,N,4
Hopkins,223,0008,2230008,5883,State Rep 2,Schild,R,N,1
Hopkins,223,0011,2230011,5884,State Rep 2,Schild,R,N,1
Hopkins,223,0012,2230012,5885,State Rep 2,Schild,R,N,0
Hopkins,223,0013,2230013,5886,State Rep 2,Schild,R,N,6
Hopkins,223,0014,2230014,5887,State Rep 2,Schild,R,N,3
Hopkins,223,0016,2230016,5888,State Rep 2,Schild,R,N,8
Hopkins,223,0017,2230017,5889,State Rep 2,Schild,R,N,3
Hopkins,223,001A,223001A,5890,State Rep 2,Schild,R,N,2
Hopkins,223,0020,2230020,5891,State Rep 2,Schild,R,N,3
Hopkins,223,0023,2230023,5892,State Rep 2,Schild,R,N,0
Hopkins,223,0024,2230024,5893,State Rep 2,Schild,R,N,6
Hopkins,223,0025,2230025,5894,State Rep 2,Schild,R,N,1
Hopkins,223,002A,223002A,5895,State Rep 2,Schild,R,N,2
Hopkins,223,0036,2230036,5896,State Rep 2,Schild,R,N,10
Hopkins,223,003A,223003A,5897,State Rep 2,Schild,R,N,5
Hopkins,223,004A,223004A,5898,State Rep 2,Schild,R,N,3
Hopkins,223,0001,2230001,5878,State Rep 2,Dutton,R,N,84
Hopkins,223,0002,2230002,5879,State Rep 2,Dutton,R,N,74
Hopkins,223,0003,2230003,5880,State Rep 2,Dutton,R,N,57
Hopkins,223,0004,2230004,5881,State Rep 2,Dutton,R,N,47
Hopkins,223,0005,2230005,5882,State Rep 2,Dutton,R,N,18
Hopkins,223,0008,2230008,5883,State Rep 2,Dutton,R,N,10
Hopkins,223,0011,2230011,5884,State Rep 2,Dutton,R,N,41
Hopkins,223,0012,2230012,5885,State Rep 2,Dutton,R,N,12
Hopkins,223,0013,2230013,5886,State Rep 2,Dutton,R,N,49
Hopkins,223,0014,2230014,5887,State Rep 2,Dutton,R,N,42
Hopkins,223,0016,2230016,5888,State Rep 2,Dutton,R,N,71
Hopkins,223,0017,2230017,5889,State Rep 2,Dutton,R,N,63
Hopkins,223,001A,223001A,5890,State Rep 2,Dutton,R,N,15
Hopkins,223,0020,2230020,5891,State Rep 2,Dutton,R,N,38
Hopkins,223,0023,2230023,5892,State Rep 2,Dutton,R,N,18
Hopkins,223,0024,2230024,5893,State Rep 2,Dutton,R,N,39
Hopkins,223,0025,2230025,5894,State Rep 2,Dutton,R,N,22
Hopkins,223,002A,223002A,5895,State Rep 2,Dutton,R,N,43
Hopkins,223,0036,2230036,5896,State Rep 2,Dutton,R,N,29
Hopkins,223,003A,223003A,5897,State Rep 2,Dutton,R,N,70
Hopkins,223,004A,223004A,5898,State Rep 2,Dutton,R,N,62
Hopkins,223,0001,2230001,5878,State Rep 2,Money,R,N,81
Hopkins,223,0002,2230002,5879,State Rep 2,Money,R,N,65
Hopkins,223,0003,2230003,5880,State Rep 2,Money,R,N,45
Hopkins,223,0004,2230004,5881,State Rep 2,Money,R,N,56
Hopkins,223,0005,2230005,5882,State Rep 2,Money,R,N,26
Hopkins,223,0008,2230008,5883,State Rep 2,Money,R,N,17
Hopkins,223,0011,2230011,5884,State Rep 2,Money,R,N,47
Hopkins,223,0012,2230012,5885,State Rep 2,Money,R,N,18
