County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Bexar,29,1001,291001,254,San Antonio Mayor,Nirenberg,,N,108
Bexar,29,1002,291002,255,San Antonio Mayor,Nirenberg,,N,27
Bexar,29,1003,291003,256,San Antonio Mayor,Nirenberg,,N,251
Bexar,29,1004,291004,257,San Antonio Mayor,Nirenberg,,N,56
Bexar,29,1005,291005,258,San Antonio Mayor,Nirenberg,,N,49
Bexar,29,1006,291006,259,San Antonio Mayor,Nirenberg,,N,151
Bexar,29,1007,291007,260,San Antonio Mayor,Nirenberg,,N,103
Bexar,29,1008,291008,261,San Antonio Mayor,Nirenberg,,N,380
Bexar,29,1010,291010,263,San Antonio Mayor,Nirenberg,,N,79
Bexar,29,1011,291011,264,San Antonio Mayor,Nirenberg,,N,53
Bexar,29,1012,291012,265,San Antonio Mayor,Nirenberg,,N,112
Bexar,29,1013,291013,266,San Antonio Mayor,Nirenberg,,N,170
Bexar,29,1014,291014,267,San Antonio Mayor,Nirenberg,,N,62
Bexar,29,1015,291015,268,San Antonio Mayor,Nirenberg,,N,53
Bexar,29,1016,291016,269,San Antonio Mayor,Nirenberg,,N,44
Bexar,29,1017,291017,270,San Antonio Mayor,Nirenberg,,N,9
Bexar,29,1018,291018,271,San Antonio Mayor,Nirenberg,,N,48
Bexar,29,1019,291019,272,San Antonio Mayor,Nirenberg,,N,67
Bexar,29,1020,291020,273,San Antonio Mayor,Nirenberg,,N,96
Bexar,29,1021,291021,274,San Antonio Mayor,Nirenberg,,N,94
Bexar,29,1022,291022,275,San Antonio Mayor,Nirenberg,,N,40
Bexar,29,1023,291023,276,San Antonio Mayor,Nirenberg,,N,126
Bexar,29,1024,291024,277,San Antonio Mayor,Nirenberg,,N,150
Bexar,29,1025,291025,278,San Antonio Mayor,Nirenberg,,N,25
Bexar,29,1026,291026,279,San Antonio Mayor,Nirenberg,,N,62
Bexar,29,1028,291028,281,San Antonio Mayor,Nirenberg,,N,44
Bexar,29,1029,291029,282,San Antonio Mayor,Nirenberg,,N,133
Bexar,29,1030,291030,283,San Antonio Mayor,Nirenberg,,N,0
Bexar,29,1031,291031,284,San Antonio Mayor,Nirenberg,,N,91
Bexar,29,1032,291032,285,San Antonio Mayor,Nirenberg,,N,111
Bexar,29,1033,291033,286,San Antonio Mayor,Nirenberg,,N,71
Bexar,29,1035,291035,288,San Antonio Mayor,Nirenberg,,N,0
Bexar,29,1036,291036,289,San Antonio Mayor,Nirenberg,,N,185
Bexar,29,1037,291037,290,San Antonio Mayor,Nirenberg,,N,137
Bexar,29,1038,291038,291,San Antonio Mayor,Nirenberg,,N,156
Bexar,29,1039,291039,292,San Antonio Mayor,Nirenberg,,N,59
Bexar,29,1040,291040,293,San Antonio Mayor,Nirenberg,,N,136
Bexar,29,1041,291041,294,San Antonio Mayor,Nirenberg,,N,90
Bexar,29,1042,291042,295,San Antonio Mayor,Nirenberg,,N,48
Bexar,29,1043,291043,296,San Antonio Mayor,Nirenberg,,N,78
Bexar,29,1044,291044,297,San Antonio Mayor,Nirenberg,,N,122
Bexar,29,1045,291045,298,San Antonio Mayor,Nirenberg,,N,157
Bexar,29,1046,291046,299,San Antonio Mayor,Nirenberg,,N,123
Bexar,29,1047,291047,300,San Antonio Mayor,Nirenberg,,N,59
Bexar,29,1048,291048,301,San Antonio Mayor,Nirenberg,,N,96
Bexar,29,1049,291049,302,San Antonio Mayor,Nirenberg,,N,123
Bexar,29,1050,291050,303,San Antonio Mayor,Nirenberg,,N,50
Bexar,29,1051,291051,304,San Antonio Mayor,Nirenberg,,N,106
Bexar,29,1052,291052,305,San Antonio Mayor,Nirenberg,,N,108
Bexar,29,1053,291053,306,San Antonio Mayor,Nirenberg,,N,17
Bexar,29,1054,291054,307,San Antonio Mayor,Nirenberg,,N,156
Bexar,29,1055,291055,308,San Antonio Mayor,Nirenberg,,N,170
