County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Fort Bend,157,2017,1572017,3663,Houston Mayor,Turner,,N,447
Fort Bend,157,2023,1572023,3666,Houston Mayor,Turner,,N,217
Fort Bend,157,2031,1572031,3669,Houston Mayor,Turner,,N,464
Fort Bend,157,2036,1572036,3672,Houston Mayor,Turner,,N,175
Fort Bend,157,2050,1572050,3673,Houston Mayor,Turner,,N,0
Fort Bend,157,2051,1572051,3674,Houston Mayor,Turner,,N,476
Fort Bend,157,2052,1572052,3675,Houston Mayor,Turner,,N,356
Fort Bend,157,2055,1572055,3676,Houston Mayor,Turner,,N,158
Fort Bend,157,2056,1572056,3677,Houston Mayor,Turner,,N,38
Fort Bend,157,2081,1572081,3685,Houston Mayor,Turner,,N,0
Fort Bend,157,2116,1572116,3698,Houston Mayor,Turner,,N,408
Fort Bend,157,2123,1572123,3701,Houston Mayor,Turner,,N,250
Fort Bend,157,3043,1573043,3718,Houston Mayor,Turner,,N,40
Fort Bend,157,2017,1572017,3663,Houston Mayor,Buzbee,,N,31
Fort Bend,157,2023,1572023,3666,Houston Mayor,Buzbee,,N,43
Fort Bend,157,2031,1572031,3669,Houston Mayor,Buzbee,,N,29
Fort Bend,157,2036,1572036,3672,Houston Mayor,Buzbee,,N,8
Fort Bend,157,2050,1572050,3673,Houston Mayor,Buzbee,,N,0
Fort Bend,157,2051,1572051,3674,Houston Mayor,Buzbee,,N,19
Fort Bend,157,2052,1572052,3675,Houston Mayor,Buzbee,,N,25
Fort Bend,157,2055,1572055,3676,Houston Mayor,Buzbee,,N,2
Fort Bend,157,2056,1572056,3677,Houston Mayor,Buzbee,,N,33
Fort Bend,157,2081,1572081,3685,Houston Mayor,Buzbee,,N,0
Fort Bend,157,2116,1572116,3698,Houston Mayor,Buzbee,,N,34
Fort Bend,157,2123,1572123,3701,Houston Mayor,Buzbee,,N,13
Fort Bend,157,3043,1573043,3718,Houston Mayor,Buzbee,,N,15
Fort Bend,157,2017,1572017,3663,Houston City Council 1,Knox,,N,166
Fort Bend,157,2017,1572017,3663,Houston City Council 5,Dick,,N,148
Fort Bend,157,2017,1572017,3663,Houston City Council 2,Robinson,,N,221
Fort Bend,157,2017,1572017,3663,Houston City Council 3,Kubosh,,N,214
Fort Bend,157,2017,1572017,3663,Houston City Council 4,Dolcefino,,N,55
Fort Bend,157,2023,1572023,3666,Houston City Council 4,Dolcefino,,N,73
Fort Bend,157,2023,1572023,3666,Houston City Council 3,Kubosh,,N,124
Fort Bend,157,2023,1572023,3666,Houston City Council 2,Robinson,,N,113
Fort Bend,157,2023,1572023,3666,Houston City Council 5,Dick,,N,105
Fort Bend,157,2023,1572023,3666,Houston City Council 1,Knox,,N,100
Fort Bend,157,2031,1572031,3669,Houston City Council 1,Knox,,N,172
Fort Bend,157,2031,1572031,3669,Houston City Council 5,Dick,,N,180
Fort Bend,157,2031,1572031,3669,Houston City Council 2,Robinson,,N,217
Fort Bend,157,2031,1572031,3669,Houston City Council 3,Kubosh,,N,239
Fort Bend,157,2031,1572031,3669,Houston City Council 4,Dolcefino,,N,93
Fort Bend,157,2036,1572036,3672,Houston City Council 4,Dolcefino,,N,28
Fort Bend,157,2036,1572036,3672,Houston City Council 3,Kubosh,,N,64
Fort Bend,157,2036,1572036,3672,Houston City Council 2,Robinson,,N,91
Fort Bend,157,2036,1572036,3672,Houston City Council 5,Dick,,N,55
Fort Bend,157,2036,1572036,3672,Houston City Council 1,Knox,,N,59
Fort Bend,157,2050,1572050,3673,Houston City Council 1,Knox,,N,0
Fort Bend,157,2050,1572050,3673,Houston City Council 5,Dick,,N,0
Fort Bend,157,2050,1572050,3673,Houston City Council 2,Robinson,,N,0
Fort Bend,157,2050,1572050,3673,Houston City Council 3,Kubosh,,N,0
Fort Bend,157,2050,1572050,3673,Houston City Council 4,Dolcefino,,N,0
Fort Bend,157,2051,1572051,3674,Houston City Council 4,Dolcefino,,N,31
Fort Bend,157,2051,1572051,3674,Houston City Council 3,Kubosh,,N,199
Fort Bend,157,2051,1572051,3674,Houston City Council 2,Robinson,,N,212
Fort Bend,157,2051,1572051,3674,Houston City Council 5,Dick,,N,133
Fort Bend,157,2051,1572051,3674,Houston City Council 1,Knox,,N,172
Fort Bend,157,2052,1572052,3675,Houston City Council 1,Knox,,N,143
Fort Bend,157,2052,1572052,3675,Houston City Council 5,Dick,,N,120
Fort Bend,157,2052,1572052,3675,Houston City Council 2,Robinson,,N,171
Fort Bend,157,2052,1572052,3675,Houston City Council 3,Kubosh,,N,168
Fort Bend,157,2052,1572052,3675,Houston City Council 4,Dolcefino,,N,55
Fort Bend,157,2055,1572055,3676,Houston City Council 4,Dolcefino,,N,20
Fort Bend,157,2055,1572055,3676,Houston City Council 3,Kubosh,,N,68
Fort Bend,157,2055,1572055,3676,Houston City Council 2,Robinson,,N,73
Fort Bend,157,2055,1572055,3676,Houston City Council 5,Dick,,N,61
Fort Bend,157,2055,1572055,3676,Houston City Council 1,Knox,,N,63
Fort Bend,157,2056,1572056,3677,Houston City Council 1,Knox,,N,39
Fort Bend,157,2056,1572056,3677,Houston City Council 5,Dick,,N,35
Fort Bend,157,2056,1572056,3677,Houston City Council 2,Robinson,,N,40
Fort Bend,157,2056,1572056,3677,Houston City Council 3,Kubosh,,N,44
Fort Bend,157,2056,1572056,3677,Houston City Council 4,Dolcefino,,N,35
Fort Bend,157,2081,1572081,3685,Houston City Council 4,Dolcefino,,N,0
Fort Bend,157,2081,1572081,3685,Houston City Council 3,Kubosh,,N,0
Fort Bend,157,2081,1572081,3685,Houston City Council 2,Robinson,,N,0
Fort Bend,157,2081,1572081,3685,Houston City Council 5,Dick,,N,0
Fort Bend,157,2081,1572081,3685,Houston City Council 1,Knox,,N,0
Fort Bend,157,2116,1572116,3698,Houston City Council 1,Knox,,N,160
Fort Bend,157,2116,1572116,3698,Houston City Council 5,Dick,,N,103
Fort Bend,157,2116,1572116,3698,Houston City Council 2,Robinson,,N,240
Fort Bend,157,2116,1572116,3698,Houston City Council 3,Kubosh,,N,180
Fort Bend,157,2116,1572116,3698,Houston City Council 4,Dolcefino,,N,58
Fort Bend,157,2123,1572123,3701,Houston City Council 4,Dolcefino,,N,39
Fort Bend,157,2123,1572123,3701,Houston City Council 3,Kubosh,,N,125
Fort Bend,157,2123,1572123,3701,Houston City Council 2,Robinson,,N,111
Fort Bend,157,2123,1572123,3701,Houston City Council 5,Dick,,N,78
Fort Bend,157,2123,1572123,3701,Houston City Council 1,Knox,,N,93
Fort Bend,157,3043,1573043,3718,Houston City Council 1,Knox,,N,31
Fort Bend,157,3043,1573043,3718,Houston City Council 5,Dick,,N,28
Fort Bend,157,3043,1573043,3718,Houston City Council 2,Robinson,,N,23
Fort Bend,157,3043,1573043,3718,Houston City Council 3,Kubosh,,N,36
Fort Bend,157,3043,1573043,3718,Houston City Council 4,Dolcefino,,N,24
Fort Bend,157,2017,1572017,3663,Houston City Council 3,Carmouche,,N,210
Fort Bend,157,2017,1572017,3663,Houston City Council 1,Salhotra,,N,254
Fort Bend,157,2017,1572017,3663,Houston City Council 5,Alcorn,,N,267
Fort Bend,157,2017,1572017,3663,Houston City Council 4,Plummer,,N,374
Fort Bend,157,2017,1572017,3663,Houston City Council 2,Davis,,N,212
Fort Bend,157,2023,1572023,3666,Houston City Council 2,Davis,,N,116
Fort Bend,157,2023,1572023,3666,Houston City Council 4,Plummer,,N,163
Fort Bend,157,2023,1572023,3666,Houston City Council 5,Alcorn,,N,112
Fort Bend,157,2023,1572023,3666,Houston City Council 1,Salhotra,,N,131
Fort Bend,157,2023,1572023,3666,Houston City Council 3,Carmouche,,N,105
Fort Bend,157,2031,1572031,3669,Houston City Council 3,Carmouche,,N,197
Fort Bend,157,2031,1572031,3669,Houston City Council 1,Salhotra,,N,273
Fort Bend,157,2031,1572031,3669,Houston City Council 5,Alcorn,,N,246
Fort Bend,157,2031,1572031,3669,Houston City Council 4,Plummer,,N,360
Fort Bend,157,2031,1572031,3669,Houston City Council 2,Davis,,N,230
