County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Atascosa,13,0001,130001,96,1305,811,38.7,135
Atascosa,13,0003,130003,97,2719,1395,46.7,151
Atascosa,13,0004,130004,98,2141,865,55.4,58
Atascosa,13,0005,130005,99,3398,1455,66.3,103
Atascosa,13,0006,130006,100,712,351,45.6,26
Atascosa,13,0007,130007,101,3502,1691,61.6,167
Atascosa,13,0008,130008,102,900,483,46.8,74
Atascosa,13,0009,130009,103,5009,2058,61.1,142
Atascosa,13,0010,130010,104,958,428,52.6,47
Atascosa,13,0011,130011,105,2789,1486,48.4,152
Atascosa,13,0012,130012,106,2271,1255,57.1,141
Atascosa,13,0013,130013,107,4248,2467,44.1,302
Atascosa,13,0014,130014,108,259,191,26.2,24
Atascosa,13,0015,130015,109,4280,2585,60.4,280
Atascosa,13,0017,130017,110,3226,2213,79.8,198
Atascosa,13,0018,130018,111,2503,1597,66.6,160
Atascosa,13,0019,130019,112,692,449,44.3,70
Atascosa,13,0020,130020,113,5696,3362,28.6,696
Atascosa,13,0021,130021,114,1384,886,35.1,25
Atascosa,13,0022,130022,115,989,691,36.6,112
Bexar,29,1009,291009,262,3048,1453,47.7,54
Bexar,29,1011,291011,264,2169,1128,87.3,73
Bexar,29,1014,291014,267,2642,1373,87.3,69
Bexar,29,1015,291015,268,2640,1464,90.9,65
Bexar,29,1016,291016,269,1976,1190,88.9,68
Bexar,29,1017,291017,270,498,219,62.6,23
Bexar,29,1018,291018,271,1888,971,85.3,57
Bexar,29,1019,291019,272,2775,862,77.4,75
Bexar,29,1020,291020,273,2933,1656,74.0,123
Bexar,29,1021,291021,274,3139,1756,85.0,127
Bexar,29,1022,291022,275,1643,996,85.7,68
Bexar,29,1023,291023,276,4531,2580,90.5,122
Bexar,29,1025,291025,278,1416,735,88.3,24
Bexar,29,1026,291026,279,2489,1340,87.5,83
Bexar,29,1027,291027,280,800,242,45.9,0
Bexar,29,1028,291028,281,1407,763,82.8,43
Bexar,29,1030,291030,283,485,75,37.3,0
Bexar,29,1033,291033,286,4788,2044,65.5,0
Bexar,29,1034,291034,287,7595,2491,31.0,158
Bexar,29,1035,291035,288,9990,915,10.3,8
Bexar,29,1036,291036,289,6823,3477,55.3,299
Bexar,29,1037,291037,290,5861,2405,66.3,188
Bexar,29,1039,291039,292,8087,3094,81.5,92
Bexar,29,1040,291040,293,5427,2818,86.5,154
Bexar,29,1041,291041,294,4128,2361,87.8,100
Bexar,29,1042,291042,295,1667,1205,90.5,79
Bexar,29,1044,291044,297,3117,2160,88.4,156
Bexar,29,1045,291045,298,7715,3091,85.1,220
Bexar,29,1046,291046,299,4164,1988,85.0,181
Bexar,29,1047,291047,300,3189,1783,85.4,81
Bexar,29,1048,291048,301,3996,2229,81.2,161
Bexar,29,1049,291049,302,5228,2577,84.2,205
Bexar,29,1050,291050,303,1485,818,78.5,73
Bexar,29,1051,291051,304,3743,2035,73.8,194
Bexar,29,1052,291052,305,3632,1968,75.2,162
Bexar,29,1053,291053,306,499,251,72.9,22
Bexar,29,1054,291054,307,4349,2375,77.4,243
Bexar,29,1056,291056,309,7039,2679,77.4,153
Bexar,29,1058,291058,311,5275,2595,66.4,137
Bexar,29,1059,291059,312,1820,349,70.8,13
Bexar,29,1060,291060,313,6077,2833,86.8,137
Bexar,29,1061,291061,314,6261,2653,79.6,94
Bexar,29,1062,291062,315,441,166,65.7,9
Bexar,29,1063,291063,316,4227,2064,64.4,129
Bexar,29,1064,291064,317,2567,1307,66.8,90
Bexar,29,1065,291065,318,4461,2164,68.5,209
Bexar,29,1066,291066,319,1723,754,75.7,41
Bexar,29,1067,291067,320,6224,2947,58.6,232
Bexar,29,1068,291068,321,5413,1153,60.5,27
Bexar,29,1069,291069,322,1044,435,45.1,61
Bexar,29,1073,291073,326,6070,3494,35.9,230
Bexar,29,1075,291075,328,6333,2249,76.0,98
Bexar,29,1081,291081,334,4025,1447,17.0,387
Bexar,29,1083,291083,336,4093,2894,46.4,226
Bexar,29,1090,291090,343,0,0,0.0,0
Bexar,29,1091,291091,344,4267,2074,78.4,106
Bexar,29,1092,291092,345,2744,869,80.2,38
Bexar,29,1094,291094,347,6156,1745,60.6,72
Bexar,29,1095,291095,348,881,295,10.8,6
Bexar,29,1097,291097,350,1488,825,88.1,53
Bexar,29,1100,291100,353,4440,2611,49.9,182
Bexar,29,1101,291101,354,1,0,0.0,0
Bexar,29,1103,291103,356,1909,484,32.2,33
Bexar,29,1105,291105,358,2673,581,64.4,28
Bexar,29,1106,291106,359,0,0,0.0,1
Bexar,29,1108,291108,361,2852,2006,35.6,211
Bexar,29,1109,291109,362,44,3,0.0,0
Bexar,29,1110,291110,363,6439,2178,40.8,110
Bexar,29,1114,291114,367,296,1,100.0,0
Bexar,29,1115,291115,368,2083,1142,84.3,90
Bexar,29,1116,291116,369,2298,1050,38.7,71
Bexar,29,1117,291117,370,638,393,77.9,23
Bexar,29,1118,291118,371,5853,1471,36.6,99
Bexar,29,1121,291121,374,6074,2646,41.0,175
Bexar,29,1122A,291122A,375,4489,3069,34.8,332
Bexar,29,1122B,291122B,376,186,150,18.0,14
