County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Refugio,391,0001,3910001,7575,943,478,52.3,17
Refugio,391,0002,3910002,7576,1084,911,28.3,84
Refugio,391,0003,3910003,7577,762,576,33.0,53
Refugio,391,0004,3910004,7578,940,635,54.6,36
Refugio,391,001A,391001A,7579,801,580,64.5,30
Refugio,391,002A,391002A,7580,237,184,14.1,15
Refugio,391,002B,391002B,7581,341,314,24.2,20
Refugio,391,003A,391003A,7582,918,706,30.3,69
Refugio,391,004A,391004A,7583,561,424,61.3,46
Refugio,391,004B,391004B,7584,154,174,35.1,4
San Patricio,409,0101,4090101,7695,749,486,58.6,30
San Patricio,409,0103,4090103,7697,621,410,27.6,14
San Patricio,409,0106,4090106,7700,1233,807,32.2,44
San Patricio,409,0107,4090107,7701,359,242,43.4,19
San Patricio,409,0108,4090108,7702,7124,3460,30.8,290
San Patricio,409,0109,4090109,7703,5277,2840,32.9,195
San Patricio,409,0110,4090110,7704,2790,1865,62.0,100
San Patricio,409,0111,4090111,7705,221,140,10.0,9
San Patricio,409,0112,4090112,7706,2475,1797,83.8,71
San Patricio,409,0113,4090113,7707,4160,2334,62.9,136
San Patricio,409,0114,4090114,7708,3825,1972,28.0,139
San Patricio,409,0115,4090115,7709,7962,4717,28.4,384
San Patricio,409,0116,4090116,7710,4923,2858,16.8,284
San Patricio,409,0119,4090119,7713,1652,1196,20.4,117
San Patricio,409,0120,4090120,7714,960,690,12.6,83
San Patricio,409,0121,4090121,7715,4045,2058,34.7,166
San Patricio,409,0122,4090122,7716,92,34,58.8,2
San Patricio,409,0123,4090123,7717,254,108,52.8,15
San Patricio,409,0124,4090124,7718,5694,3486,69.0,7
San Patricio,409,0125,4090125,7719,84,51,39.2,3
Victoria,469,0001,4690001,9198,1053,612,62.4,45
Victoria,469,0002,4690002,9199,1588,937,36.6,129
Victoria,469,0003,4690003,9200,1920,1230,35.8,169
Victoria,469,0004,4690004,9201,3389,1563,69.4,83
Victoria,469,0005,4690005,9202,5041,2603,54.2,185
Victoria,469,0006,4690006,9203,883,344,63.4,21
Victoria,469,0007,4690007,9204,4169,2432,60.8,169
Victoria,469,0008,4690008,9205,5859,2871,47.0,176
Victoria,469,0009,4690009,9206,1536,781,35.9,54
Victoria,469,0010,4690010,9207,1993,1286,26.4,155
Victoria,469,0011,4690011,9208,521,386,25.4,67
Victoria,469,0012,4690012,9209,1060,744,58.5,36
Victoria,469,0013,4690013,9210,2384,1741,62.1,58
Victoria,469,0014,4690014,9211,2169,1387,31.2,138
Victoria,469,0015,4690015,9212,173,115,26.1,14
Victoria,469,0016,4690016,9213,666,459,19.8,33
Victoria,469,0017,4690017,9214,1003,453,42.2,32
Victoria,469,0018,4690018,9215,5893,3936,23.8,381
Victoria,469,0019,4690019,9216,4993,2748,36.6,267
Victoria,469,0020,4690020,9217,1894,1328,19.7,214
Victoria,469,0021,4690021,9218,5849,3672,20.8,541
Victoria,469,0022,4690022,9219,2037,1566,8.8,213
Victoria,469,0023,4690023,9220,2299,1549,19.9,182
Victoria,469,0024,4690024,9221,1924,1383,14.7,204
Victoria,469,0025,4690025,9222,7016,3867,26.4,459
Victoria,469,0026,4690026,9223,1219,785,29.9,86
Victoria,469,0027,4690027,9224,2384,1506,11.0,176
Victoria,469,0028,4690028,9225,706,496,25.8,51
Victoria,469,0029,4690029,9226,3463,2491,20.0,461
Victoria,469,0030,4690030,9227,820,515,40.8,79
Victoria,469,0031,4690031,9228,2447,1205,33.2,127
Victoria,469,0032,4690032,9229,2891,1402,53.6,65
Victoria,469,0033,4690033,9230,6503,4209,15.3,774
Victoria,469,0034,4690034,9231,2266,1301,69.8,47
Victoria,469,0035,4690035,9232,1308,608,73.0,26
Wharton,481,0101,4810101,9382,869,537,13.0,40
Wharton,481,0102,4810102,9383,5073,3257,20.9,262
Wharton,481,0103,4810103,9384,4454,2629,28.3,134
Wharton,481,0201,4810201,9385,3472,2679,16.2,185
Wharton,481,0202,4810202,9386,1178,904,12.4,53
Wharton,481,0203,4810203,9387,5817,3427,25.3,186
Wharton,481,0301,4810301,9388,3599,2255,18.4,217
Wharton,481,0302,4810302,9389,3883,1982,31.8,160
Wharton,481,0303,4810303,9390,2942,2050,20.5,153
Wharton,481,0401,4810401,9391,5586,2603,41.6,114
Wharton,481,0402,4810402,9392,3528,1789,38.3,61
Wharton,481,0403,4810403,9393,1169,687,33.9,32

