County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Bell,27,0106,270106,194,Killeen City Council,Gukeisen,,N,209
Bell,27,0109,270109,197,Killeen City Council,Gukeisen,,N,161
Bell,27,0110,270110,198,Killeen City Council,Gukeisen,,N,0
Bell,27,0116,270116,203,Killeen City Council,Gukeisen,,N,84
Bell,27,0117,270117,204,Killeen City Council,Gukeisen,,N,0
Bell,27,0201,270201,207,Killeen City Council,Gukeisen,,N,7
Bell,27,0203,270203,209,Killeen City Council,Gukeisen,,N,2
Bell,27,0204,270204,210,Killeen City Council,Gukeisen,,N,88
Bell,27,0205,270205,211,Killeen City Council,Gukeisen,,N,187
Bell,27,0206,270206,212,Killeen City Council,Gukeisen,,N,130
Bell,27,0207,270207,213,Killeen City Council,Gukeisen,,N,201
Bell,27,0208,270208,214,Killeen City Council,Gukeisen,,N,221
Bell,27,0209,270209,215,Killeen City Council,Gukeisen,,N,0
Bell,27,0210,270210,216,Killeen City Council,Gukeisen,,N,183
Bell,27,0211,270211,217,Killeen City Council,Gukeisen,,N,46
Bell,27,0212,270212,218,Killeen City Council,Gukeisen,,N,0
Bell,27,0213,270213,219,Killeen City Council,Gukeisen,,N,0
Bell,27,0214,270214,220,Killeen City Council,Gukeisen,,N,152
Bell,27,0215,270215,221,Killeen City Council,Gukeisen,,N,133
Bell,27,0216,270216,222,Killeen City Council,Gukeisen,,N,3
Bell,27,0401,270401,241,Killeen City Council,Gukeisen,,N,65
Bell,27,0402,270402,242,Killeen City Council,Gukeisen,,N,146
Bell,27,0404,270404,243,Killeen City Council,Gukeisen,,N,222
Bell,27,0405,270405,244,Killeen City Council,Gukeisen,,N,201
Bell,27,0406,270406,245,Killeen City Council,Gukeisen,,N,149
Bell,27,0408,270408,246,Killeen City Council,Gukeisen,,N,219
Bell,27,0409,270409,247,Killeen City Council,Gukeisen,,N,114
Bell,27,0410,270410,248,Killeen City Council,Gukeisen,,N,117
Bell,27,0412,270412,249,Killeen City Council,Gukeisen,,N,151
Bell,27,0413,270413,250,Killeen City Council,Gukeisen,,N,199
Bell,27,0414,270414,251,Killeen City Council,Gukeisen,,N,196
Bell,27,0415,270415,252,Killeen City Council,Gukeisen,,N,194
Bell,27,0419,270419,253,Killeen City Council,Gukeisen,,N,4
Bell,27,0106,270106,194,Killeen City Council,Escalante,,N,452
Bell,27,0109,270109,197,Killeen City Council,Escalante,,N,259
Bell,27,0110,270110,198,Killeen City Council,Escalante,,N,0
Bell,27,0116,270116,203,Killeen City Council,Escalante,,N,171
Bell,27,0117,270117,204,Killeen City Council,Escalante,,N,0
Bell,27,0201,270201,207,Killeen City Council,Escalante,,N,11
Bell,27,0203,270203,209,Killeen City Council,Escalante,,N,2
Bell,27,0204,270204,210,Killeen City Council,Escalante,,N,181
Bell,27,0205,270205,211,Killeen City Council,Escalante,,N,476
Bell,27,0206,270206,212,Killeen City Council,Escalante,,N,301
Bell,27,0207,270207,213,Killeen City Council,Escalante,,N,394
Bell,27,0208,270208,214,Killeen City Council,Escalante,,N,548
Bell,27,0209,270209,215,Killeen City Council,Escalante,,N,1
Bell,27,0210,270210,216,Killeen City Council,Escalante,,N,452
Bell,27,0211,270211,217,Killeen City Council,Escalante,,N,93
Bell,27,0212,270212,218,Killeen City Council,Escalante,,N,0
Bell,27,0213,270213,219,Killeen City Council,Escalante,,N,0
Bell,27,0214,270214,220,Killeen City Council,Escalante,,N,376
Bell,27,0215,270215,221,Killeen City Council,Escalante,,N,320
Bell,27,0216,270216,222,Killeen City Council,Escalante,,N,3
Bell,27,0401,270401,241,Killeen City Council,Escalante,,N,177
Bell,27,0402,270402,242,Killeen City Council,Escalante,,N,381
Bell,27,0404,270404,243,Killeen City Council,Escalante,,N,473
Bell,27,0405,270405,244,Killeen City Council,Escalante,,N,506
Bell,27,0406,270406,245,Killeen City Council,Escalante,,N,288
Bell,27,0408,270408,246,Killeen City Council,Escalante,,N,489
Bell,27,0409,270409,247,Killeen City Council,Escalante,,N,217
Bell,27,0410,270410,248,Killeen City Council,Escalante,,N,246
Bell,27,0412,270412,249,Killeen City Council,Escalante,,N,390
Bell,27,0413,270413,250,Killeen City Council,Escalante,,N,527
Bell,27,0414,270414,251,Killeen City Council,Escalante,,N,477
Bell,27,0415,270415,252,Killeen City Council,Escalante,,N,416
Bell,27,0419,270419,253,Killeen City Council,Escalante,,N,4
Bell,27,0106,270106,194,Killeen City Council,Williams,,N,652
Bell,27,0109,270109,197,Killeen City Council,Williams,,N,411
Bell,27,0110,270110,198,Killeen City Council,Williams,,N,0
Bell,27,0116,270116,203,Killeen City Council,Williams,,N,232
Bell,27,0117,270117,204,Killeen City Council,Williams,,N,7
Bell,27,0201,270201,207,Killeen City Council,Williams,,N,22
Bell,27,0203,270203,209,Killeen City Council,Williams,,N,3
Bell,27,0204,270204,210,Killeen City Council,Williams,,N,318
