County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Aransas,7,0001,70001,69,State Sen 18,Drabek,D,N,7
Aransas,7,0002,70002,70,State Sen 18,Drabek,D,N,22
Aransas,7,0003,70003,71,State Sen 18,Drabek,D,N,17
Aransas,7,0004,70004,72,State Sen 18,Drabek,D,N,18
Aransas,7,001A,7001A,73,State Sen 18,Drabek,D,N,1
Aransas,7,004A,7004A,74,State Sen 18,Drabek,D,N,4
Aransas,7,0001,70001,69,State Sen 18,Gates,R,N,63
Aransas,7,0002,70002,70,State Sen 18,Gates,R,N,75
Aransas,7,0003,70003,71,State Sen 18,Gates,R,N,189
Aransas,7,0004,70004,72,State Sen 18,Gates,R,N,115
Aransas,7,001A,7001A,73,State Sen 18,Gates,R,N,19
Aransas,7,004A,7004A,74,State Sen 18,Gates,R,N,41
Aransas,7,0001,70001,69,State Sen 18,Gregory,R,N,4
Aransas,7,0002,70002,70,State Sen 18,Gregory,R,N,3
Aransas,7,0003,70003,71,State Sen 18,Gregory,R,N,14
Aransas,7,0004,70004,72,State Sen 18,Gregory,R,N,11
Aransas,7,001A,7001A,73,State Sen 18,Gregory,R,N,1
Aransas,7,004A,7004A,74,State Sen 18,Gregory,R,N,1
Aransas,7,0001,70001,69,State Sen 18,Hawkins,D,N,9
Aransas,7,0002,70002,70,State Sen 18,Hawkins,D,N,8
Aransas,7,0003,70003,71,State Sen 18,Hawkins,D,N,14
Aransas,7,0004,70004,72,State Sen 18,Hawkins,D,N,8
Aransas,7,001A,7001A,73,State Sen 18,Hawkins,D,N,1
Aransas,7,004A,7004A,74,State Sen 18,Hawkins,D,N,0
Aransas,7,0001,70001,69,State Sen 18,Kolkhorst,R,N,40
Aransas,7,0002,70002,70,State Sen 18,Kolkhorst,R,N,49
Aransas,7,0003,70003,71,State Sen 18,Kolkhorst,R,N,208
Aransas,7,0004,70004,72,State Sen 18,Kolkhorst,R,N,126
Aransas,7,001A,7001A,73,State Sen 18,Kolkhorst,R,N,14
Aransas,7,004A,7004A,74,State Sen 18,Kolkhorst,R,N,56
Austin,15,0101,150101,116,State Sen 18,Drabek,D,N,3
Austin,15,0102,150102,117,State Sen 18,Drabek,D,N,2
Austin,15,0103,150103,118,State Sen 18,Drabek,D,N,1
Austin,15,0104,150104,119,State Sen 18,Drabek,D,N,1
Austin,15,0205,150205,120,State Sen 18,Drabek,D,N,15
Austin,15,0206,150206,121,State Sen 18,Drabek,D,N,0
Austin,15,0207,150207,122,State Sen 18,Drabek,D,N,1
Austin,15,0208,150208,123,State Sen 18,Drabek,D,N,0
Austin,15,0309,150309,124,State Sen 18,Drabek,D,N,3
Austin,15,0310,150310,125,State Sen 18,Drabek,D,N,8
Austin,15,0311,150311,126,State Sen 18,Drabek,D,N,1
Austin,15,0412,150412,127,State Sen 18,Drabek,D,N,0
Austin,15,0413,150413,128,State Sen 18,Drabek,D,N,4
Austin,15,0414,150414,129,State Sen 18,Drabek,D,N,1
Austin,15,0415,150415,130,State Sen 18,Drabek,D,N,4
Austin,15,0101,150101,116,State Sen 18,Gates,R,N,52
Austin,15,0102,150102,117,State Sen 18,Gates,R,N,50
Austin,15,0103,150103,118,State Sen 18,Gates,R,N,52
Austin,15,0104,150104,119,State Sen 18,Gates,R,N,30
Austin,15,0205,150205,120,State Sen 18,Gates,R,N,106
Austin,15,0206,150206,121,State Sen 18,Gates,R,N,39
Austin,15,0207,150207,122,State Sen 18,Gates,R,N,19
Austin,15,0208,150208,123,State Sen 18,Gates,R,N,13
Austin,15,0309,150309,124,State Sen 18,Gates,R,N,18
Austin,15,0310,150310,125,State Sen 18,Gates,R,N,57
Austin,15,0311,150311,126,State Sen 18,Gates,R,N,24
Austin,15,0412,150412,127,State Sen 18,Gates,R,N,22
Austin,15,0413,150413,128,State Sen 18,Gates,R,N,45
Austin,15,0414,150414,129,State Sen 18,Gates,R,N,40
Austin,15,0415,150415,130,State Sen 18,Gates,R,N,33
Austin,15,0101,150101,116,State Sen 18,Gregory,R,N,3
Austin,15,0102,150102,117,State Sen 18,Gregory,R,N,2
Austin,15,0103,150103,118,State Sen 18,Gregory,R,N,1
Austin,15,0104,150104,119,State Sen 18,Gregory,R,N,1
Austin,15,0205,150205,120,State Sen 18,Gregory,R,N,5
Austin,15,0206,150206,121,State Sen 18,Gregory,R,N,0
Austin,15,0207,150207,122,State Sen 18,Gregory,R,N,0
Austin,15,0208,150208,123,State Sen 18,Gregory,R,N,0
