County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Harris,201,0003,2010003,4236,State Rep 148,Eastman,D,N,172
Harris,201,0004,2010004,4237,State Rep 148,Eastman,D,N,271
Harris,201,0005,2010005,4238,State Rep 148,Eastman,D,N,209
Harris,201,0043,2010043,4276,State Rep 148,Eastman,D,N,83
Harris,201,0044,2010044,4277,State Rep 148,Eastman,D,N,91
Harris,201,0046,2010046,4280,State Rep 148,Eastman,D,N,83
Harris,201,0053,2010053,4287,State Rep 148,Eastman,D,N,153
Harris,201,0054,2010054,4288,State Rep 148,Eastman,D,N,138
Harris,201,0055,2010055,4289,State Rep 148,Eastman,D,N,71
Harris,201,0057,2010057,4291,State Rep 148,Eastman,D,N,443
Harris,201,0058,2010058,4292,State Rep 148,Eastman,D,N,124
Harris,201,0059,2010059,4293,State Rep 148,Eastman,D,N,288
Harris,201,0075,2010075,4309,State Rep 148,Eastman,D,N,132
Harris,201,0078,2010078,4312,State Rep 148,Eastman,D,N,59
Harris,201,0086,2010086,4320,State Rep 148,Eastman,D,N,137
Harris,201,0105,2010105,4339,State Rep 148,Eastman,D,N,32
Harris,201,0117,2010117,4351,State Rep 148,Eastman,D,N,33
Harris,201,0153,2010153,4387,State Rep 148,Eastman,D,N,34
Harris,201,0166,2010166,4400,State Rep 148,Eastman,D,N,89
Harris,201,0167,2010167,4401,State Rep 148,Eastman,D,N,2
Harris,201,0179,2010179,4413,State Rep 148,Eastman,D,N,63
Harris,201,0184,2010184,4418,State Rep 148,Eastman,D,N,50
Harris,201,0206,2010206,4440,State Rep 148,Eastman,D,N,178
Harris,201,0207,2010207,4441,State Rep 148,Eastman,D,N,148
Harris,201,0270,2010270,4504,State Rep 148,Eastman,D,N,193
Harris,201,0299,2010299,4533,State Rep 148,Eastman,D,N,33
Harris,201,0313,2010313,4547,State Rep 148,Eastman,D,N,3
Harris,201,0322,2010322,4556,State Rep 148,Eastman,D,N,1
Harris,201,0323,2010323,4557,State Rep 148,Eastman,D,N,54
Harris,201,0330,2010330,4564,State Rep 148,Eastman,D,N,42
Harris,201,0339,2010339,4573,State Rep 148,Eastman,D,N,81
Harris,201,0341,2010341,4575,State Rep 148,Eastman,D,N,11
Harris,201,0446,2010446,4680,State Rep 148,Eastman,D,N,8
Harris,201,0448,2010448,4682,State Rep 148,Eastman,D,N,5
Harris,201,0501,2010501,4735,State Rep 148,Eastman,D,N,172
Harris,201,0505,2010505,4739,State Rep 148,Eastman,D,N,205
Harris,201,0543,2010543,4777,State Rep 148,Eastman,D,N,31
Harris,201,0610,2010610,4844,State Rep 148,Eastman,D,N,42
Harris,201,0637,2010637,4871,State Rep 148,Eastman,D,N,146
Harris,201,0663,2010663,4897,State Rep 148,Eastman,D,N,38
Harris,201,0683,2010683,4918,State Rep 148,Eastman,D,N,0
Harris,201,0729,2010729,4964,State Rep 148,Eastman,D,N,9
Harris,201,0736,2010736,4971,State Rep 148,Eastman,D,N,101
Harris,201,0795,2010795,5030,State Rep 148,Eastman,D,N,21
Harris,201,0809,2010809,5044,State Rep 148,Eastman,D,N,1
Harris,201,0846,2010846,5081,State Rep 148,Eastman,D,N,2
Harris,201,0900,2010900,5135,State Rep 148,Eastman,D,N,1
Harris,201,0927,2010927,5162,State Rep 148,Eastman,D,N,217
Harris,201,0940,2010940,5175,State Rep 148,Eastman,D,N,0
Harris,201,0966,2010966,5201,State Rep 148,Eastman,D,N,22
Harris,201,0975,2010975,5210,State Rep 148,Eastman,D,N,4
Harris,201,0989,2010989,5224,State Rep 148,Eastman,D,N,0
Harris,201,1004,2011004,5239,State Rep 148,Eastman,D,N,18
Harris,201,1094,2011094,5329,State Rep 148,Eastman,D,N,0
Harris,201,1124,2011124,5359,State Rep 148,Eastman,D,N,0
Harris,201,1132,2011132,5367,State Rep 148,Eastman,D,N,0
Harris,201,1150,2011150,5385,State Rep 148,Eastman,D,N,0
Harris,201,0003,2010003,4236,State Rep 148,LaRotta,R,N,56
Harris,201,0004,2010004,4237,State Rep 148,LaRotta,R,N,61
Harris,201,0005,2010005,4238,State Rep 148,LaRotta,R,N,51
Harris,201,0043,2010043,4276,State Rep 148,LaRotta,R,N,78
Harris,201,0044,2010044,4277,State Rep 148,LaRotta,R,N,27
Harris,201,0046,2010046,4280,State Rep 148,LaRotta,R,N,28
Harris,201,0053,2010053,4287,State Rep 148,LaRotta,R,N,50
Harris,201,0054,2010054,4288,State Rep 148,LaRotta,R,N,74
Harris,201,0055,2010055,4289,State Rep 148,LaRotta,R,N,30
Harris,201,0057,2010057,4291,State Rep 148,LaRotta,R,N,125
Harris,201,0058,2010058,4292,State Rep 148,LaRotta,R,N,61
Harris,201,0059,2010059,4293,State Rep 148,LaRotta,R,N,125
Harris,201,0075,2010075,4309,State Rep 148,LaRotta,R,N,45
Harris,201,0078,2010078,4312,State Rep 148,LaRotta,R,N,52
Harris,201,0086,2010086,4320,State Rep 148,LaRotta,R,N,73
Harris,201,0105,2010105,4339,State Rep 148,LaRotta,R,N,29
Harris,201,0117,2010117,4351,State Rep 148,LaRotta,R,N,44
Harris,201,0153,2010153,4387,State Rep 148,LaRotta,R,N,15
Harris,201,0166,2010166,4400,State Rep 148,LaRotta,R,N,29
Harris,201,0167,2010167,4401,State Rep 148,LaRotta,R,N,0
Harris,201,0179,2010179,4413,State Rep 148,LaRotta,R,N,54
Harris,201,0184,2010184,4418,State Rep 148,LaRotta,R,N,9
Harris,201,0206,2010206,4440,State Rep 148,LaRotta,R,N,55
Harris,201,0207,2010207,4441,State Rep 148,LaRotta,R,N,70
Harris,201,0270,2010270,4504,State Rep 148,LaRotta,R,N,230
Harris,201,0299,2010299,4533,State Rep 148,LaRotta,R,N,36
Harris,201,0313,2010313,4547,State Rep 148,LaRotta,R,N,0
Harris,201,0322,2010322,4556,State Rep 148,LaRotta,R,N,0
Harris,201,0323,2010323,4557,State Rep 148,LaRotta,R,N,56
Harris,201,0330,2010330,4564,State Rep 148,LaRotta,R,N,77
Harris,201,0339,2010339,4573,State Rep 148,LaRotta,R,N,26
Harris,201,0341,2010341,4575,State Rep 148,LaRotta,R,N,11
Harris,201,0446,2010446,4680,State Rep 148,LaRotta,R,N,7
Harris,201,0448,2010448,4682,State Rep 148,LaRotta,R,N,4
Harris,201,0501,2010501,4735,State Rep 148,LaRotta,R,N,49
Harris,201,0505,2010505,4739,State Rep 148,LaRotta,R,N,169
Harris,201,0543,2010543,4777,State Rep 148,LaRotta,R,N,26
Harris,201,0610,2010610,4844,State Rep 148,LaRotta,R,N,74
Harris,201,0637,2010637,4871,State Rep 148,LaRotta,R,N,61
Harris,201,0663,2010663,4897,State Rep 148,LaRotta,R,N,32
Harris,201,0683,2010683,4918,State Rep 148,LaRotta,R,N,0
Harris,201,0729,2010729,4964,State Rep 148,LaRotta,R,N,5
Harris,201,0736,2010736,4971,State Rep 148,LaRotta,R,N,47
Harris,201,0795,2010795,5030,State Rep 148,LaRotta,R,N,11
Harris,201,0809,2010809,5044,State Rep 148,LaRotta,R,N,2
Harris,201,0846,2010846,5081,State Rep 148,LaRotta,R,N,0
Harris,201,0900,2010900,5135,State Rep 148,LaRotta,R,N,1
Harris,201,0927,2010927,5162,State Rep 148,LaRotta,R,N,163
Harris,201,0940,2010940,5175,State Rep 148,LaRotta,R,N,0
Harris,201,0966,2010966,5201,State Rep 148,LaRotta,R,N,25
Harris,201,0975,2010975,5210,State Rep 148,LaRotta,R,N,14
Harris,201,0989,2010989,5224,State Rep 148,LaRotta,R,N,0
Harris,201,1004,2011004,5239,State Rep 148,LaRotta,R,N,32
Harris,201,1094,2011094,5329,State Rep 148,LaRotta,R,N,0
Harris,201,1124,2011124,5359,State Rep 148,LaRotta,R,N,0
Harris,201,1132,2011132,5367,State Rep 148,LaRotta,R,N,0
Harris,201,1150,2011150,5385,State Rep 148,LaRotta,R,N,0

