County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
El Paso,141,0086,1410086,3416,State Rep 79,Sassenfeld,R,N,0
El Paso,141,0087,1410087,3417,State Rep 79,Sassenfeld,R,N,0
El Paso,141,0090,1410090,3420,State Rep 79,Sassenfeld,R,N,2
El Paso,141,0092,1410092,3422,State Rep 79,Sassenfeld,R,N,0
El Paso,141,0093,1410093,3423,State Rep 79,Sassenfeld,R,N,24
El Paso,141,0094,1410094,3424,State Rep 79,Sassenfeld,R,N,40
El Paso,141,0095,1410095,3425,State Rep 79,Sassenfeld,R,N,63
El Paso,141,0096,1410096,3426,State Rep 79,Sassenfeld,R,N,56
El Paso,141,0099,1410099,3429,State Rep 79,Sassenfeld,R,N,9
El Paso,141,0100,1410100,3430,State Rep 79,Sassenfeld,R,N,50
El Paso,141,0101,1410101,3431,State Rep 79,Sassenfeld,R,N,35
El Paso,141,0102,1410102,3432,State Rep 79,Sassenfeld,R,N,30
El Paso,141,0103,1410103,3433,State Rep 79,Sassenfeld,R,N,43
El Paso,141,0104,1410104,3434,State Rep 79,Sassenfeld,R,N,51
El Paso,141,0105,1410105,3435,State Rep 79,Sassenfeld,R,N,39
El Paso,141,0106,1410106,3436,State Rep 79,Sassenfeld,R,N,17
El Paso,141,0107,1410107,3437,State Rep 79,Sassenfeld,R,N,42
El Paso,141,0108,1410108,3438,State Rep 79,Sassenfeld,R,N,51
El Paso,141,0109,1410109,3439,State Rep 79,Sassenfeld,R,N,37
El Paso,141,0110,1410110,3440,State Rep 79,Sassenfeld,R,N,49
El Paso,141,0111,1410111,3441,State Rep 79,Sassenfeld,R,N,7
El Paso,141,0112,1410112,3442,State Rep 79,Sassenfeld,R,N,11
El Paso,141,0113,1410113,3443,State Rep 79,Sassenfeld,R,N,9
El Paso,141,0114,1410114,3444,State Rep 79,Sassenfeld,R,N,26
El Paso,141,0115,1410115,3445,State Rep 79,Sassenfeld,R,N,11
