County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Bexar,29,3140,293140,749,57,37,64.9,0
Bexar,29,3205,293205,814,0,0,0.0,0
Bexar,29,4003,294003,817,3002,1281,50.4,30
Bexar,29,4004,294004,818,1072,475,36.0,10
Bexar,29,4005,294005,819,2812,1594,62.2,32
Bexar,29,4007,294007,821,7421,1618,12.2,9
Bexar,29,4008,294008,822,1236,561,30.5,4
Bexar,29,4009,294009,823,2342,962,62.4,10
Bexar,29,4010,294010,824,5196,1841,36.5,30
Bexar,29,4011,294011,825,2450,1044,36.0,12
Bexar,29,4012,294012,826,1752,841,39.0,12
Bexar,29,4030,294030,844,1008,387,39.5,14
Bexar,29,4035,294035,849,37,30,10.0,0
Bexar,29,4036,294036,850,4623,2533,26.7,116
Bexar,29,4037,294037,851,3584,1829,32.8,52
Bexar,29,4039,294039,853,2551,1337,17.2,34
Bexar,29,4040,294040,854,2480,1204,19.4,61
Bexar,29,4041,294041,855,3580,2004,20.5,81
Bexar,29,4042,294042,856,591,20,20.0,0
Bexar,29,4044,294044,858,2821,1317,37.0,21
Bexar,29,4045,294045,859,4273,2282,39.7,40
Bexar,29,4047,294047,861,5755,2494,46.3,40
Bexar,29,4049,294049,863,5128,1989,28.2,33
Bexar,29,4050,294050,864,2368,1528,21.8,27
Bexar,29,4051,294051,865,2169,1736,16.0,40
Bexar,29,4052,294052,866,3596,2036,22.8,38
Bexar,29,4053,294053,867,3931,1651,31.6,15
Bexar,29,4059,294059,873,3602,2053,25.9,84
Bexar,29,4060,294060,874,3713,2076,29.3,35
Bexar,29,4061,294061,875,5726,2460,38.5,25
Bexar,29,4063,294063,877,2146,1038,50.1,22
Bexar,29,4064,294064,878,3831,2288,35.3,185
Bexar,29,4065,294065,879,4002,1709,42.7,33
Bexar,29,4066,294066,880,5945,3089,30.1,80
Bexar,29,4070,294070,884,5366,2548,38.1,126
Bexar,29,4076,294076,890,7911,2403,44.5,28
Bexar,29,4080,294080,894,4549,2187,42.7,95
Bexar,29,4082,294082,896,4418,1872,32.1,38
Bexar,29,4088,294088,902,6702,3600,26.4,91
Bexar,29,4090,294090,904,4099,1932,23.8,62
Bexar,29,4091,294091,905,1621,957,28.7,14
Bexar,29,4092,294092,906,2571,1587,22.6,47
Bexar,29,4106,294106,920,1591,557,44.5,14
Bexar,29,4107,294107,921,1473,1204,15.0,31
Bexar,29,4110,294110,924,1963,1040,38.8,13
Bexar,29,4111,294111,925,1227,375,20.0,2
Bexar,29,4112,294112,926,915,731,9.8,22
Bexar,29,4113,294113,927,1995,857,34.4,17
Bexar,29,4114,294114,928,226,68,42.6,1
Bexar,29,4119,294119,933,922,437,30.2,1
Bexar,29,4120,294120,934,599,198,23.2,2
Bexar,29,4122,294122,936,119,63,44.4,3
Bexar,29,4123,294123,937,199,127,60.6,3
Bexar,29,4125,294125,939,258,79,29.1,0
Bexar,29,4127,294127,941,212,61,50.8,0
Bexar,29,4131,294131,945,869,367,36.2,2
Bexar,29,4134,294134,948,19,4,100.0,0
Bexar,29,4135,294135,949,0,0,0.0,0
Bexar,29,4139,294139,953,22,3,33.3,0
Bexar,29,4142,294142,956,1560,742,20.5,12
Bexar,29,4143,294143,957,5097,1683,30.8,24
Bexar,29,4145,294145,959,26,17,64.7,1
Bexar,29,4146,294146,960,80,43,27.9,3
Bexar,29,4150,294150,964,3066,1500,26.8,41
Bexar,29,4152,294152,966,3707,1978,30.6,23
Bexar,29,4154,294154,968,1185,732,40.3,16
Bexar,29,4156,294156,970,2037,881,19.8,16
Bexar,29,4160,294160,974,4335,1443,38.9,27
Bexar,29,4161,294161,975,1568,550,27.3,15
Bexar,29,4163,294163,977,3210,2050,24.9,46
Bexar,29,4166,294166,980,737,301,28.9,2
Bexar,29,4167,294167,981,166,64,40.6,2
Bexar,29,4168,294168,982,4164,2246,33.3,41
Bexar,29,4175,294175,989,0,0,0.0,0
Bexar,29,4178,294178,992,8,4,0.0,2
Bexar,29,4182,294182,996,0,0,0.0,0
Bexar,29,4183,294183,997,80,72,31.9,1
Bexar,29,4184,294184,998,26,23,52.2,0
Bexar,29,4186,294186,1000,141,88,15.9,3
Bexar,29,4192,294192,1006,2,0,0.0,0
Bexar,29,4193,294193,1007,217,59,42.4,2
Bexar,29,4195,294195,1009,7,0,0.0,0
Bexar,29,4196,294196,1010,0,0,0.0,0
Bexar,29,4197,294197,1011,57,18,44.4,0
Bexar,29,4198,294198,1012,2976,1665,28.7,32
Bexar,29,4203,294203,1017,363,111,24.3,1
Bexar,29,4206,294206,1020,1077,486,38.1,4
Bexar,29,4213,294213,1027,8,7,28.6,0
Bexar,29,4218,294218,1032,206,103,34.0,3
Bexar,29,4219,294219,1033,4,0,0.0,0
Bexar,29,4220,294220,1034,10,5,40.0,0
Bexar,29,4221,294221,1035,0,0,0.0,0
Bexar,29,4229,294229,1043,4933,2097,45.1,37
Bexar,29,4230,294230,1044,4075,1392,25.0,17

