County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Bell,27,0101,270101,189,5847,2374,7.1,78
Bell,27,0102,270102,190,7127,3388,8.6,101
Bell,27,0103,270103,191,4551,1570,28.0,40
Bell,27,0104,270104,192,4960,2738,7.8,86
Bell,27,0105,270105,193,2732,1532,9.2,47
Bell,27,0106,270106,194,7834,3861,13.9,338
Bell,27,0107,270107,195,1067,570,22.8,9
Bell,27,0108,270108,196,2482,1411,9.5,34
Bell,27,0109,270109,197,5373,2629,15.3,285
Bell,27,0110,270110,198,10130,2336,10.2,57
Bell,27,0111,270111,199,5321,2333,10.1,72
Bell,27,0113,270113,200,7371,2890,17.8,87
Bell,27,0114,270114,201,5551,2333,10.6,75
Bell,27,0115,270115,202,6656,3378,7.3,117
Bell,27,0116,270116,203,3016,1474,15.1,134
Bell,27,0117,270117,204,0,0,0.0,0
Bell,27,0118,270118,205,3419,1380,6.2,44
Bell,27,0119,270119,206,4106,1499,14.9,45
Bell,27,0201,270201,207,6365,2829,11.5,154
Bell,27,0202,270202,208,7647,3582,9.3,121
Bell,27,0203,270203,209,4727,2605,7.5,140
Bell,27,0204,270204,210,4566,1716,15.4,88
Bell,27,0205,270205,211,9149,4811,14.8,387
Bell,27,0206,270206,212,4421,2182,11.8,164
Bell,27,0207,270207,213,6975,3016,14.8,245
Bell,27,0208,270208,214,7450,4083,15.2,260
Bell,27,0209,270209,215,6763,3005,10.4,99
Bell,27,0210,270210,216,6491,1806,11.5,103
Bell,27,0211,270211,217,2373,867,12.3,48
Bell,27,0212,270212,218,1558,825,8.7,26
Bell,27,0213,270213,219,5215,3048,4.4,173
Bell,27,0214,270214,220,7589,2342,12.5,117
Bell,27,0215,270215,221,7458,3617,11.8,193
Bell,27,0216,270216,222,5884,2882,10.0,110
Bell,27,0301,270301,223,6390,3200,10.1,91
Bell,27,0302,270302,224,8267,4105,11.8,134
Bell,27,0303,270303,225,8257,4324,14.7,118
Bell,27,0304,270304,226,506,315,12.7,8
Bell,27,0305,270305,227,3131,2101,9.5,69
Bell,27,0306,270306,228,7788,3118,23.6,61
Bell,27,0307,270307,229,7247,3518,19.9,92
Bell,27,0308,270308,230,7360,2836,10.3,99
Bell,27,0309,270309,231,1826,1202,8.5,35
Bell,27,0310,270310,232,750,450,5.3,9
Bell,27,0311,270311,233,4461,2500,7.1,72
Bell,27,0312,270312,234,3358,1842,13.5,45
Bell,27,0313,270313,235,6413,4005,7.6,129
Bell,27,0314,270314,236,6576,3032,15.8,85
Bell,27,0315,270315,237,6235,1930,15.9,65
Bell,27,0317,270317,238,2182,1041,7.4,32
Bell,27,0318,270318,239,7361,2457,12.4,84
Bell,27,0319,270319,240,5148,2204,8.2,70
Bell,27,0401,270401,241,5169,1746,11.6,85
Bell,27,0402,270402,242,8273,2461,12.0,150
Bell,27,0404,270404,243,9053,4095,15.9,279
Bell,27,0405,270405,244,10012,3646,15.8,186
Bell,27,0406,270406,245,7387,3187,14.9,343
Bell,27,0408,270408,246,9094,3459,14.6,303
Bell,27,0409,270409,247,3505,1256,11.8,93
Bell,27,0410,270410,248,8598,3026,16.4,153
Bell,27,0412,270412,249,7055,3454,13.7,191
Bell,27,0413,270413,250,8862,1693,12.8,87
Bell,27,0414,270414,251,9210,3640,14.3,195
Bell,27,0415,270415,252,7405,3121,13.1,264
Bell,27,0419,270419,253,1594,928,7.4,59
Bexar,29,3001,293001,608,6129,2458,18.2,146
Bexar,29,3006,293006,613,1342,1035,30.8,152
