County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Harris,201,0003,2010003,4236,4620,3390,11.4,248
Harris,201,0004,2010004,4237,2509,1949,11.0,150
Harris,201,0005,2010005,4238,2016,1750,13.5,137
Harris,201,0008,2010008,4241,2960,1692,24.3,69
Harris,201,0014,2010014,4247,2597,2008,7.8,153
Harris,201,0015,2010015,4248,4111,3160,4.6,181
Harris,201,0017,2010017,4250,2055,1256,25.9,52
Harris,201,0018,2010018,4251,1895,1522,8.7,101
Harris,201,0030,2010030,4263,5736,3228,13.2,110
Harris,201,0032,2010032,4265,6382,3695,12.1,86
Harris,201,0033,2010033,4266,5836,4960,12.5,230
Harris,201,0034,2010034,4267,4297,3255,11.1,185
Harris,201,0037,2010037,4270,3626,3120,10.5,227
Harris,201,0038,2010038,4271,4049,3385,10.3,272
Harris,201,0039,2010039,4272,4889,3793,8.5,250
Harris,201,0040,2010040,4273,638,574,4.9,57
Harris,201,0043,2010043,4276,5249,2321,45.0,35
Harris,201,0052,2010052,4286,4246,3102,11.4,99
Harris,201,0053,2010053,4287,3100,2558,14.0,81
Harris,201,0054,2010054,4288,2554,1919,11.6,75
Harris,201,0055,2010055,4289,4158,3286,13.2,61
Harris,201,0057,2010057,4291,4536,3631,10.9,259
Harris,201,0058,2010058,4292,3473,2617,16.5,69
Harris,201,0059,2010059,4293,3564,3089,12.0,195
Harris,201,0060,2010060,4294,4209,3107,10.2,212
Harris,201,0070,2010070,4304,5232,4761,8.3,175
Harris,201,0071,2010071,4305,5026,4164,15.8,74
Harris,201,0073,2010073,4307,3305,2312,19.8,93
Harris,201,0075,2010075,4309,2831,2575,15.9,77
Harris,201,0080,2010080,4314,5822,2881,43.7,95
Harris,201,0086,2010086,4320,5906,4661,13.8,123
Harris,201,0087,2010087,4321,3860,3046,3.7,161
Harris,201,0089,2010089,4323,1818,1378,5.3,66
Harris,201,0108,2010108,4342,9880,3864,24.9,61
Harris,201,0109,2010109,4343,4694,2746,11.2,85
Harris,201,0113,2010113,4347,4809,2892,23.1,61
Harris,201,0117,2010117,4351,6701,2083,59.6,23
Harris,201,0122,2010122,4356,2846,1891,22.7,78
Harris,201,0123,2010123,4357,2511,2059,10.1,102
Harris,201,0125,2010125,4359,4939,2913,21.6,40
Harris,201,0128,2010128,4362,3148,2597,4.5,135
Harris,201,0133,2010133,4367,3885,2888,4.3,154
Harris,201,0139,2010139,4373,5786,4394,8.3,168
Harris,201,0146,2010146,4380,3112,2104,11.7,178
Harris,201,0147,2010147,4381,5910,3337,20.0,129
Harris,201,0148,2010148,4382,3717,2778,4.9,229
Harris,201,0156,2010156,4390,55,37,0.0,3
Harris,201,0157,2010157,4391,4367,2368,16.5,95
Harris,201,0164,2010164,4398,2585,1555,20.2,39
Harris,201,0169,2010169,4403,3793,2735,8.9,94
Harris,201,0175,2010175,4409,3876,2836,7.4,142
Harris,201,0176,2010176,4410,1745,1516,6.3,74
Harris,201,0177,2010177,4411,3362,2261,9.7,67
Harris,201,0179,2010179,4413,3974,2377,29.9,34
Harris,201,0182,2010182,4416,1577,722,11.9,13
Harris,201,0183,2010183,4417,3386,2732,3.8,151
Harris,201,0189,2010189,4423,2458,1697,14.5,64
Harris,201,0192,2010192,4426,4010,2047,25.2,64
Harris,201,0195,2010195,4429,2680,2069,18.7,80
Harris,201,0197,2010197,4431,4162,2835,12.9,91
Harris,201,0200,2010200,4434,5683,5331,9.1,288
Harris,201,0204,2010204,4438,5497,4325,14.1,142
Harris,201,0214,2010214,4448,2558,2083,7.4,91
Harris,201,0215,2010215,4449,3370,2578,6.4,98
Harris,201,0224,2010224,4458,4379,2860,8.7,166
Harris,201,0232,2010232,4466,2719,2021,5.5,115
Harris,201,0233,2010233,4467,5416,3407,11.2,101
Harris,201,0244,2010244,4478,6291,3510,30.3,42
Harris,201,0255,2010255,4489,3557,2519,9.1,203
Harris,201,0259,2010259,4493,3027,2112,11.7,141
Harris,201,0264,2010264,4498,6879,2907,38.0,61
Harris,201,0268,2010268,4502,3238,2619,3.9,92
Harris,201,0270,2010270,4504,7966,4108,26.2,133
Harris,201,0272,2010272,4506,6545,2399,14.9,28
Harris,201,0281,2010281,4515,3086,2537,6.3,160
Harris,201,0282,2010282,4516,5455,2585,10.7,57
Harris,201,0283,2010283,4517,6544,2947,34.5,22
Harris,201,0291,2010291,4525,2481,1230,20.0,41
Harris,201,0293,2010293,4527,2003,1477,20.6,98
Harris,201,0298,2010298,4532,4199,2339,15.9,53
Harris,201,0299,2010299,4533,6127,1911,41.7,20
Harris,201,0304,2010304,4538,3359,2380,9.9,115
Harris,201,0313,2010313,4547,112,81,38.3,1
Harris,201,0315,2010315,4549,2446,1752,11.0,122
Harris,201,0316,2010316,4550,2038,1612,7.1,90
Harris,201,0317,2010317,4551,4030,1509,13.3,25
Harris,201,0322,2010322,4556,4594,1144,21.5,26
Harris,201,0323,2010323,4557,5596,2262,33.1,51
Harris,201,0324,2010324,4558,3695,2744,12.5,148
