County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Fort Bend,157,1004,1571004,3629,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1038,1571038,3636,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1057,1571057,3639,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1122,1571122,3643,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1130,1571130,3644,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1132,1571132,3645,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1133,1571133,3646,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1143,1571143,3648,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1146,1571146,3651,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1156,1571156,3655,Houston Mayor,Caldwell,,N,0
Fort Bend,157,2003,1572003,3659,Houston Mayor,Caldwell,,N,0
Fort Bend,157,2017,1572017,3663,Houston Mayor,Caldwell,,N,1
Fort Bend,157,2023,1572023,3666,Houston Mayor,Caldwell,,N,0
Fort Bend,157,2031,1572031,3669,Houston Mayor,Caldwell,,N,1
Fort Bend,157,2036,1572036,3672,Houston Mayor,Caldwell,,N,0
Fort Bend,157,2050,1572050,3673,Houston Mayor,Caldwell,,N,0
Fort Bend,157,2051,1572051,3674,Houston Mayor,Caldwell,,N,0
Fort Bend,157,2052,1572052,3675,Houston Mayor,Caldwell,,N,1
Fort Bend,157,2055,1572055,3676,Houston Mayor,Caldwell,,N,0
Fort Bend,157,2056,1572056,3677,Houston Mayor,Caldwell,,N,1
Fort Bend,157,2116,1572116,3698,Houston Mayor,Caldwell,,N,2
Fort Bend,157,2123,1572123,3701,Houston Mayor,Caldwell,,N,1
Fort Bend,157,2134,1572134,3703,Houston Mayor,Caldwell,,N,0
Fort Bend,157,3043,1573043,3718,Houston Mayor,Caldwell,,N,0
Fort Bend,157,3086,1573086,3735,Houston Mayor,Caldwell,,N,0
Fort Bend,157,3098,1573098,3739,Houston Mayor,Caldwell,,N,0
Fort Bend,157,3155,1573155,3761,Houston Mayor,Caldwell,,N,0
Fort Bend,157,4032,1574032,3777,Houston Mayor,Caldwell,,N,0
Fort Bend,157,4082,1574082,3790,Houston Mayor,Caldwell,,N,1
Fort Bend,157,4083,1574083,3791,Houston Mayor,Caldwell,,N,0
Fort Bend,157,4095,1574095,3792,Houston Mayor,Caldwell,,N,0
Fort Bend,157,4099,1574099,3793,Houston Mayor,Caldwell,,N,0
Fort Bend,157,4101,1574101,3795,Houston Mayor,Caldwell,,N,0
Fort Bend,157,4113,1574113,3797,Houston Mayor,Caldwell,,N,0
Fort Bend,157,4117,1574117,3798,Houston Mayor,Caldwell,,N,0
Fort Bend,157,1004,1571004,3629,Houston Mayor,Christie,,N,0
Fort Bend,157,1038,1571038,3636,Houston Mayor,Christie,,N,0
Fort Bend,157,1057,1571057,3639,Houston Mayor,Christie,,N,0
Fort Bend,157,1122,1571122,3643,Houston Mayor,Christie,,N,0
Fort Bend,157,1130,1571130,3644,Houston Mayor,Christie,,N,1
Fort Bend,157,1132,1571132,3645,Houston Mayor,Christie,,N,0
Fort Bend,157,1133,1571133,3646,Houston Mayor,Christie,,N,0
