County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Fort Bend,157,1004,1571004,3629,5592,3785,9.7,560
Fort Bend,157,1038,1571038,3636,12075,6357,12.1,783
Fort Bend,157,1057,1571057,3639,8892,5943,14.6,857
Fort Bend,157,1122,1571122,3643,5103,3885,6.2,865
Fort Bend,157,1130,1571130,3644,8417,5812,12.9,727
Fort Bend,157,1132,1571132,3645,9553,5579,10.8,763
Fort Bend,157,1133,1571133,3646,5730,4026,8.2,726
Fort Bend,157,1143,1571143,3648,13512,7202,11.7,1045
Fort Bend,157,1146,1571146,3651,13078,6876,11.7,819
Fort Bend,157,1156,1571156,3655,3252,2551,7.3,547
Fort Bend,157,2003,1572003,3659,7839,3016,46.9,330
Fort Bend,157,2017,1572017,3663,4005,2674,13.8,624
Fort Bend,157,2023,1572023,3666,5609,2849,44.2,382
Fort Bend,157,2031,1572031,3669,4779,2963,20.7,614
Fort Bend,157,2036,1572036,3672,1444,1173,9.2,262
Fort Bend,157,2050,1572050,3673,3854,3045,7.8,549
Fort Bend,157,2051,1572051,3674,3807,2410,8.7,636
Fort Bend,157,2052,1572052,3675,4133,2776,12.5,539
Fort Bend,157,2055,1572055,3676,1662,1140,14.9,253
Fort Bend,157,2056,1572056,3677,1831,968,53.3,98
Fort Bend,157,2116,1572116,3698,2847,2155,7.0,599
Fort Bend,157,2123,1572123,3701,4021,2288,18.2,377
Fort Bend,157,2134,1572134,3703,7090,4403,15.9,529
Fort Bend,157,3043,1573043,3718,2093,904,20.8,125
Fort Bend,157,3086,1573086,3735,5214,2642,9.3,190
Fort Bend,157,3098,1573098,3739,5446,2872,32.2,295
Fort Bend,157,3155,1573155,3761,5464,3151,19.5,272
Fort Bend,157,4032,1574032,3777,2128,1320,10.2,112
Fort Bend,157,4082,1574082,3790,11790,7425,12.7,1234
Fort Bend,157,4083,1574083,3791,8709,5176,14.3,496
Fort Bend,157,4095,1574095,3792,8445,5210,13.4,545
Fort Bend,157,4099,1574099,3793,6430,3896,20.0,386
Fort Bend,157,4101,1574101,3795,7563,4042,34.3,334
Fort Bend,157,4113,1574113,3797,14424,7545,15.1,649
Fort Bend,157,4117,1574117,3798,2803,1907,13.5,233
Harris,201,0001,2010001,4234,1979,1628,18.2,698
Harris,201,0002,2010002,4235,4770,4049,17.8,1071
Harris,201,0003,2010003,4236,4620,3414,12.0,1301
Harris,201,0004,2010004,4237,2509,1947,10.2,804
Harris,201,0005,2010005,4238,2016,1764,14.2,745
Harris,201,0006,2010006,4239,8814,4891,24.8,2
Harris,201,0007,2010007,4240,1294,924,13.9,163
Harris,201,0008,2010008,4241,2960,1704,24.5,500
Harris,201,0009,2010009,4242,4044,2648,35.5,570
Harris,201,0010,2010010,4243,3587,1981,73.1,364
Harris,201,0011,2010011,4244,3492,1895,70.2,334
Harris,201,0014,2010014,4247,2597,2010,7.7,792
Harris,201,0016,2010016,4249,4819,2805,11.6,696
Harris,201,0017,2010017,4250,2055,1245,25.9,319
Harris,201,0018,2010018,4251,1895,1523,8.6,604
Harris,201,0019,2010019,4252,2175,1653,13.4,276
Harris,201,0020,2010020,4253,4190,3296,10.5,618
Harris,201,0021,2010021,4254,1685,1435,10.7,395
Harris,201,0022,2010022,4255,5700,2678,17.5,406
Harris,201,0023,2010023,4256,3628,532,59.6,45
Harris,201,0024,2010024,4257,1620,1002,10.4,326
Harris,201,0025,2010025,4258,1992,998,8.2,158
Harris,201,0026,2010026,4259,3563,2211,54.5,567
Harris,201,0027,2010027,4260,5791,3628,60.1,887
Harris,201,0030,2010030,4263,5736,3749,12.1,670
Harris,201,0031,2010031,4264,5059,2868,3.9,472
Harris,201,0032,2010032,4265,6382,4522,11.4,689
Harris,201,0033,2010033,4266,5836,4714,11.9,1283
Harris,201,0035,2010035,4268,443,318,31.1,113
Harris,201,0036,2010036,4269,8983,2981,38.2,527
Harris,201,0037,2010037,4270,3626,3096,10.3,935
Harris,201,0038,2010038,4271,4049,3329,9.9,1289
Harris,201,0039,2010039,4272,4889,3942,9.0,1622
Harris,201,0040,2010040,4273,638,567,5.6,251
Harris,201,0041,2010041,4274,2770,1837,23.6,0
Harris,201,0042,2010042,4275,1422,912,13.0,165
Harris,201,0043,2010043,4276,5249,2228,46.1,440
Harris,201,0044,2010044,4277,3799,2205,61.1,560
Harris,201,0046,2010046,4280,5033,2778,62.6,458
Harris,201,0047,2010047,4281,3058,1579,24.1,243
Harris,201,0048,2010048,4282,1637,1100,22.1,200
Harris,201,0050,2010050,4284,8131,4928,15.9,1
Harris,201,0052,2010052,4286,4246,3131,11.7,797
Harris,201,0053,2010053,4287,3100,2392,13.5,576
Harris,201,0054,2010054,4288,2554,1921,12.2,649
Harris,201,0055,2010055,4289,4158,3225,13.4,631
Harris,201,0056,2010056,4290,2446,1684,19.4,399
Harris,201,0057,2010057,4291,4536,3672,11.0,1402
Harris,201,0058,2010058,4292,3473,2592,17.2,654
Harris,201,0059,2010059,4293,3564,3048,11.6,1114
Harris,201,0060,2010060,4294,4209,3148,9.7,952
Harris,201,0061,2010061,4295,4465,1952,70.5,202
Harris,201,0062,2010062,4296,4576,2252,86.9,339
Harris,201,0064,2010064,4298,5686,2473,81.3,735
Harris,201,0065,2010065,4299,5238,2371,85.1,0
Harris,201,0066,2010066,4300,2823,1235,75.7,127
Harris,201,0067,2010067,4301,10537,3339,67.9,335
Harris,201,0068,2010068,4302,5952,3573,6.0,762
Harris,201,0069,2010069,4303,3430,1382,83.5,145
Harris,201,0070,2010070,4304,5232,4541,7.9,1498
Harris,201,0071,2010071,4305,5026,4151,15.9,933
Harris,201,0072,2010072,4306,4588,2213,76.5,444
Harris,201,0073,2010073,4307,3305,2236,20.4,752
Harris,201,0075,2010075,4309,2831,2405,16.2,731
Harris,201,0076,2010076,4310,3644,2192,47.7,402
Harris,201,0078,2010078,4312,3174,1798,76.0,324
Harris,201,0079,2010079,4313,6115,3078,85.4,356
Harris,201,0080,2010080,4314,5822,2881,43.3,533
Harris,201,0081,2010081,4315,5727,2301,77.8,0
Harris,201,0082,2010082,4316,5259,3667,14.5,0
Harris,201,0083,2010083,4317,5966,2711,20.8,51
Harris,201,0085,2010085,4319,4117,2311,2.8,403
Harris,201,0086,2010086,4320,5906,4525,13.8,1088
Harris,201,0090,2010090,4324,3242,2315,8.1,0
Harris,201,0092,2010092,4326,2945,2371,9.9,895
Harris,201,0094,2010094,4328,1978,647,76.2,66
Harris,201,0095,2010095,4329,6213,4040,9.2,1108
Harris,201,0098,2010098,4332,5428,3479,9.0,907
Harris,201,0101,2010101,4335,3625,921,28.3,26
Harris,201,0104,2010104,4338,2978,1828,11.7,434
Harris,201,0105,2010105,4339,6232,2614,79.4,287
Harris,201,0106,2010106,4340,865,336,62.2,0
Harris,201,0107,2010107,4341,5752,2513,57.1,245
Harris,201,0108,2010108,4342,9880,3887,24.7,0
Harris,201,0109,2010109,4343,4694,2727,9.9,501
Harris,201,0110,2010110,4344,5211,3683,19.2,29
Harris,201,0111,2010111,4345,5606,3221,18.7,0
Harris,201,0112,2010112,4346,4750,3444,16.6,1
Harris,201,0113,2010113,4347,4809,2917,22.3,0
Harris,201,0115,2010115,4349,4141,1883,43.7,196
Harris,201,0116,2010116,4350,4229,3373,5.5,0
Harris,201,0117,2010117,4351,6701,2087,58.9,279
Harris,201,0120,2010120,4354,5114,2608,26.3,490
Harris,201,0122,2010122,4356,2846,1918,22.1,374
Harris,201,0123,2010123,4357,2511,1872,9.3,950
Harris,201,0124,2010124,4358,4485,3413,10.2,1
Harris,201,0125,2010125,4359,4939,2901,20.9,1
Harris,201,0129,2010129,4363,4423,2995,8.2,1010
Harris,201,0130,2010130,4364,3092,2331,7.3,901
Harris,201,0131,2010131,4365,4297,1244,47.6,180
Harris,201,0132,2010132,4366,2885,2257,4.7,519
Harris,201,0134,2010134,4368,3768,1927,54.9,411
Harris,201,0135,2010135,4369,5096,3793,5.9,1156
Harris,201,0136,2010136,4370,2752,2081,2.7,654
Harris,201,0138,2010138,4372,2859,1593,20.2,291
Harris,201,0139,2010139,4373,5786,4480,7.8,1205
Harris,201,0140,2010140,4374,5214,3530,8.1,969
Harris,201,0142,2010142,4376,2256,1037,83.3,102
Harris,201,0143,2010143,4377,6777,4242,11.3,53
Harris,201,0144,2010144,4378,1616,1001,11.9,194
Harris,201,0145,2010145,4379,2479,1471,8.1,240
Harris,201,0146,2010146,4380,3112,2081,11.8,809
Harris,201,0147,2010147,4381,5910,3445,18.2,700
Harris,201,0148,2010148,4382,3717,2732,4.9,1011
Harris,201,0150,2010150,4384,3059,1537,16.5,283
Harris,201,0151,2010151,4385,1611,840,26.4,121
Harris,201,0152,2010152,4386,8138,3375,72.2,288
Harris,201,0153,2010153,4387,5556,2151,75.1,241
Harris,201,0154,2010154,4388,4912,2468,82.9,331
Harris,201,0155,2010155,4389,7397,4718,12.6,0
Harris,201,0156,2010156,4390,55,37,2.7,12
Harris,201,0157,2010157,4391,4367,2362,15.3,472
Harris,201,0158,2010158,4392,4734,2828,3.9,530
Harris,201,0159,2010159,4393,2484,1456,15.7,234
Harris,201,0160,2010160,4394,1200,728,16.9,158
Harris,201,0161,2010161,4395,1842,1159,17.3,268
Harris,201,0162,2010162,4396,4610,1643,76.1,92
Harris,201,0164,2010164,4398,2585,1510,18.8,257
Harris,201,0165,2010165,4399,5294,2632,23.5,714
Harris,201,0166,2010166,4400,2013,1512,26.3,412
Harris,201,0167,2010167,4401,93,69,81.2,6
Harris,201,0168,2010168,4402,995,521,16.1,91
Harris,201,0169,2010169,4403,3793,2649,7.2,517
Harris,201,0171,2010171,4405,3991,1525,29.5,220
Harris,201,0172,2010172,4406,1543,715,70.5,106
Harris,201,0174,2010174,4408,4731,3895,8.4,0
Harris,201,0175,2010175,4409,3876,2810,7.4,995
Harris,201,0176,2010176,4410,1745,1472,6.4,561
Harris,201,0177,2010177,4411,3362,2183,9.9,514
Harris,201,0178,2010178,4412,2933,2143,6.4,799
Harris,201,0179,2010179,4413,3974,2294,31.6,511
Harris,201,0180,2010180,4414,4504,2803,11.3,389
Harris,201,0181,2010181,4415,5135,2408,80.6,238
Harris,201,0182,2010182,4416,1577,780,10.6,118
Harris,201,0184,2010184,4418,2790,1258,53.3,167
Harris,201,0185,2010185,4419,4525,2263,55.2,376
Harris,201,0186,2010186,4420,1637,833,56.8,111
Harris,201,0187,2010187,4421,921,328,89.0,38
Harris,201,0189,2010189,4423,2458,1692,15.3,673
Harris,201,0192,2010192,4426,4010,2054,24.2,387
Harris,201,0193,2010193,4427,1532,1041,6.2,211
Harris,201,0194,2010194,4428,3753,2757,8.2,845
Harris,201,0195,2010195,4429,2680,2030,17.1,521
Harris,201,0196,2010196,4430,721,447,40.9,106
Harris,201,0197,2010197,4431,4162,2904,11.7,447
Harris,201,0198,2010198,4432,931,709,11.4,151
Harris,201,0199,2010199,4433,4760,3719,12.6,969
Harris,201,0200,2010200,4434,5683,4812,8.5,1612
Harris,201,0201,2010201,4435,1491,796,14.3,111
Harris,201,0202,2010202,4436,2868,1378,13.6,249
Harris,201,0203,2010203,4437,2487,1075,60.3,123
Harris,201,0204,2010204,4438,5497,4205,14.2,1437
Harris,201,0205,2010205,4439,2646,1720,8.9,409
Harris,201,0206,2010206,4440,5080,3745,39.8,987
Harris,201,0207,2010207,4441,1649,1253,52.8,491
Harris,201,0208,2010208,4442,5013,2434,61.0,0
Harris,201,0210,2010210,4444,4301,3364,8.2,879
Harris,201,0211,2010211,4445,8809,3271,61.0,469
Harris,201,0212,2010212,4446,3097,1578,71.7,139
Harris,201,0213,2010213,4447,4285,3608,4.1,0
Harris,201,0214,2010214,4448,2558,2089,6.7,0
Harris,201,0216,2010216,4450,3892,2043,33.9,346
