County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Bexar,29,1001,291001,254,605,480,45.4,124
Bexar,29,1002,291002,255,1039,673,50.7,77
Bexar,29,1003,291003,256,3399,2050,64.2,308
Bexar,29,1004,291004,257,1689,858,83.8,85
Bexar,29,1005,291005,258,1516,810,85.6,84
Bexar,29,1006,291006,259,4005,2144,88.5,250
Bexar,29,1007,291007,260,2078,1296,87.8,177
Bexar,29,1008,291008,261,2587,1921,52.9,450
Bexar,29,1010,291010,263,910,645,72.9,109
Bexar,29,1011,291011,264,2169,1147,87.1,107
Bexar,29,1012,291012,265,4222,2181,65.3,247
Bexar,29,1013,291013,266,4354,2497,87.9,281
Bexar,29,1014,291014,267,2642,1376,86.4,93
Bexar,29,1015,291015,268,2640,1461,90.7,89
Bexar,29,1016,291016,269,1976,1233,88.5,86
Bexar,29,1017,291017,270,498,228,61.8,20
Bexar,29,1018,291018,271,1888,976,85.5,86
Bexar,29,1019,291019,272,2775,890,77.0,104
Bexar,29,1020,291020,273,2933,1670,73.5,183
Bexar,29,1021,291021,274,3139,1780,84.8,147
Bexar,29,1022,291022,275,1643,979,86.2,79
Bexar,29,1023,291023,276,4531,2610,90.4,192
Bexar,29,1024,291024,277,5007,3159,58.1,347
Bexar,29,1025,291025,278,1416,762,88.3,37
Bexar,29,1026,291026,279,2489,1328,87.2,109
Bexar,29,1028,291028,281,1407,773,82.0,83
Bexar,29,1029,291029,282,3653,1990,84.6,214
Bexar,29,1030,291030,283,485,68,35.3,1
Bexar,29,1031,291031,284,3035,1548,86.4,156
Bexar,29,1032,291032,285,4117,2541,88.2,198
Bexar,29,1033,291033,286,4788,2137,65.6,160
Bexar,29,1035,291035,288,9990,1040,10.5,0
Bexar,29,1036,291036,289,6823,3576,55.8,424
Bexar,29,1037,291037,290,5861,2549,66.6,256
Bexar,29,1038,291038,291,6295,2955,67.1,333
Bexar,29,1039,291039,292,8087,3138,80.9,154
Bexar,29,1040,291040,293,5427,2841,86.4,230
Bexar,29,1041,291041,294,4128,2431,87.3,180
Bexar,29,1042,291042,295,1667,1212,90.2,99
Bexar,29,1043,291043,296,2774,1532,69.8,185
Bexar,29,1044,291044,297,3117,2104,88.5,224
Bexar,29,1045,291045,298,7715,3242,84.4,307
Bexar,29,1046,291046,299,4164,2039,84.0,193
Bexar,29,1047,291047,300,3189,1806,84.7,127
Bexar,29,1048,291048,301,3996,2243,81.2,197
