County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Austin,15,0101,150101,116,2253,1332,9.0,222
Austin,15,0102,150102,117,1865,1306,8.3,222
Austin,15,0103,150103,118,1960,1343,5.6,232
Austin,15,0104,150104,119,1168,736,9.4,129
Austin,15,0205,150205,120,3961,2611,6.5,525
Austin,15,0206,150206,121,1613,1189,5.0,292
Austin,15,0207,150207,122,958,680,5.3,170
Austin,15,0208,150208,123,818,557,3.4,130
Austin,15,0309,150309,124,860,523,9.2,121
Austin,15,0310,150310,125,4389,2534,14.6,365
Austin,15,0311,150311,126,2349,1143,25.5,156
Austin,15,0412,150412,127,908,626,11.7,75
Austin,15,0413,150413,128,2303,1203,11.9,146
Austin,15,0414,150414,129,2438,1251,17.7,185
Austin,15,0415,150415,130,2324,1533,17.8,152
Burleson,51,0113,510113,1340,1040,715,5.6,76
Burleson,51,0114,510114,1341,3374,1857,13.2,206
Burleson,51,0203,510203,1342,562,386,9.6,37
Burleson,51,0204,510204,1343,730,449,5.3,78
Burleson,51,0207,510207,1344,654,438,7.5,52
Burleson,51,0211,510211,1345,1518,958,6.7,138
Burleson,51,0215,510215,1346,910,412,12.1,8
Burleson,51,0301,510301,1347,2181,1390,11.1,247
Burleson,51,0305,510305,1348,730,492,5.7,50
Burleson,51,0308,510308,1349,567,382,4.7,40
Burleson,51,0309,510309,1350,923,684,9.4,88
Burleson,51,0406,510406,1351,1863,1286,17.4,78
Burleson,51,0410,510410,1352,2590,1599,6.0,155
Colorado,89,0101,890101,1893,3912,2212,11.1,139
Colorado,89,0102,890102,1894,422,313,8.0,16
Colorado,89,0103,890103,1895,915,640,12.0,16
Colorado,89,0201,890201,1896,4372,2788,9.1,162
Colorado,89,0202,890202,1897,744,564,13.1,10
Colorado,89,0302,890302,1898,1276,1047,3.6,101
Colorado,89,0303,890303,1899,775,490,4.1,39
Colorado,89,0304,890304,1900,670,464,6.0,51
Colorado,89,0305,890305,1901,2401,1727,11.4,138
Colorado,89,0401,890401,1902,668,582,13.4,16
Colorado,89,0402,890402,1903,4402,2585,32.4,122
Fayette,149,0110,1490110,3604,1265,867,2.8,48
Fayette,149,0112,1490112,3605,1816,1043,8.7,66
Fayette,149,0204,1490204,3606,1754,1323,4.1,145
Fayette,149,0207,1490207,3607,2257,1695,3.8,191
Fayette,149,0315,1490315,3608,736,530,7.0,48
Fayette,149,0316,1490316,3609,2936,1863,18.7,166
Fayette,149,0422,1490422,3610,901,626,3.4,37
Fayette,149,0423,1490423,3611,1074,758,4.6,69
Fayette,149,0425,1490425,3612,3982,2547,10.3,171
Fayette,149,101N,149101N,3613,3300,1888,10.8,130
Fayette,149,201E,149201E,3614,2015,1122,9.1,120
Fayette,149,301W,149301W,3615,2399,1604,6.4,147
Grimes,185,0001,1850001,4066,2343,1556,5.3,78
Grimes,185,0002,1850002,4067,1323,927,6.1,33
Grimes,185,0003,1850003,4068,4557,1891,23.4,88
Grimes,185,0004,1850004,4069,1602,1031,3.2,49
Grimes,185,0005,1850005,4070,4610,1264,10.9,60
Grimes,185,0006,1850006,4071,3086,1888,13.5,73
Grimes,185,0007,1850007,4072,2127,1399,5.9,73
Grimes,185,0008,1850008,4073,1067,695,5.3,33
Grimes,185,0009,1850009,4074,414,376,3.5,16
Grimes,185,0010,1850010,4075,2210,1101,6.6,64
Grimes,185,0012,1850012,4076,1472,1006,9.3,55
Grimes,185,0014,1850014,4077,2270,1034,8.3,53
Grimes,185,0015,1850015,4078,2187,1115,6.2,53
Lavaca,285,0101,2850101,6422,2004,1292,2.5,80
Lavaca,285,0102,2850102,6423,2070,1445,7.8,106
Lavaca,285,0119,2850119,6424,1037,694,9.2,35
Lavaca,285,0208,2850208,6425,913,700,4.4,66
Lavaca,285,0223,2850223,6426,1882,1333,11.8,84
Lavaca,285,0231,2850231,6427,2076,1412,5.1,100
Lavaca,285,0309,2850309,6428,1865,1299,6.7,119
Lavaca,285,0311,2850311,6429,1375,756,14.0,36
Lavaca,285,0329,2850329,6430,1995,1391,6.8,119
Lavaca,285,0416,2850416,6431,1041,723,4.4,49
Lavaca,285,0430,2850430,6432,4079,2086,21.2,84
Washington,477,0101,4770101,9281,1721,1205,2.3,126
Washington,477,0104,4770104,9282,3950,2117,6.7,165
Washington,477,0109,4770109,9283,1429,1028,3.8,103
Washington,477,0115,4770115,9284,1528,875,6.3,72
Washington,477,0117,4770117,9285,228,100,10.0,9
Washington,477,0121,4770121,9286,133,112,4.5,7
Washington,477,0202,4770202,9287,222,129,7.8,22
Washington,477,0203,4770203,9288,2336,1833,4.7,236
Washington,477,0205,4770205,9289,3852,2275,4.2,376
Washington,477,0208,4770208,9290,2707,1405,4.3,217
Washington,477,0307,4770307,9291,2876,1564,7.8,191
Washington,477,0311,4770311,9292,1598,1127,3.8,171
Washington,477,0312,4770312,9293,1674,1148,7.3,175
Washington,477,0320,4770320,9294,2689,1729,5.0,272
Washington,477,0406,4770406,9295,3577,1695,7.4,249
Washington,477,0410,4770410,9296,1519,1116,3.9,153
Washington,477,0413,4770413,9297,2054,1567,4.7,245
Washington,477,0418,4770418,9298,874,667,7.9,111
Washington,477,0419,4770419,9299,838,559,4.5,93

