County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Travis,453,0200,4530200,8860,4754,3419,7.0,1667
Travis,453,0201,4530201,8861,4653,3310,3.7,1920
Travis,453,0202,4530202,8862,3721,2638,7.6,1070
Travis,453,0203,4530203,8863,3650,3088,8.6,1220
Travis,453,0204,4530204,8864,4443,2720,8.5,1050
Travis,453,0205,4530205,8865,4010,3016,5.3,1648
Travis,453,0206,4530206,8866,3069,2567,7.0,1052
Travis,453,0207,4530207,8867,4347,3092,9.8,1344
Travis,453,0210,4530210,8868,2347,1747,4.9,1035
Travis,453,0211,4530211,8869,3201,2493,7.6,1418
Travis,453,0212,4530212,8870,4281,2742,10.5,1273
Travis,453,0213,4530213,8871,3924,2471,8.9,1043
Travis,453,0214,4530214,8872,2524,1613,14.9,781
Travis,453,0215,4530215,8873,1396,641,10.9,179
Travis,453,0216,4530216,8874,5175,2532,13.2,897
Travis,453,0220,4530220,8875,3187,2451,5.5,1539
Travis,453,0221,4530221,8876,4843,3080,11.3,1695
Travis,453,0223,4530223,8877,2442,1835,7.1,1077
Travis,453,0224,4530224,8878,2836,1704,9.4,888
Travis,453,0225,4530225,8879,3538,2217,11.3,1154
Travis,453,0226,4530226,8880,3790,2833,13.2,1391
Travis,453,0227,4530227,8881,5312,2592,14.3,1243
Travis,453,0230,4530230,8882,5522,3818,6.1,2011
Travis,453,0231,4530231,8883,4862,3907,4.1,2328
Travis,453,0232,4530232,8884,3882,3285,3.9,2062
Travis,453,0233,4530233,8885,4342,3397,4.6,2143
Travis,453,0234,4530234,8886,4187,2939,6.3,1573
Travis,453,0235,4530235,8887,4495,3117,3.4,1937
Travis,453,0236,4530236,8888,6518,4241,8.3,2158
Travis,453,0237,4530237,8889,3568,3136,6.6,1628
Travis,453,0238,4530238,8890,4793,3191,7.7,1706
Travis,453,0240,4530240,8891,10070,3491,23.6,1150
Travis,453,0241,4530241,8892,9366,2549,24.2,802
Travis,453,0242,4530242,8893,8429,3202,21.4,1099
Travis,453,0243,4530243,8894,5159,3156,15.9,1358
Travis,453,0244,4530244,8895,4120,1598,16.6,506
Travis,453,0245,4530245,8896,5596,2316,12.7,731
Travis,453,0246,4530246,8897,5843,2778,14.7,960
Travis,453,0247,4530247,8898,4008,2052,18.0,619
Travis,453,0250,4530250,8899,4018,1842,17.0,738
Travis,453,0251,4530251,8900,5902,1833,17.5,575
Travis,453,0252,4530252,8901,5523,962,18.4,48
Travis,453,0253,4530253,8902,6169,927,24.7,70
Travis,453,0254,4530254,8903,6575,3778,16.1,1401
Travis,453,0255,4530255,8904,5551,3204,14.2,1193
Travis,453,0256,4530256,8905,4939,2766,9.8,913
Travis,453,0260,4530260,8906,3029,1789,8.7,819
Travis,453,0261,4530261,8907,3288,2053,12.8,911
Travis,453,0262,4530262,8908,6330,3366,7.3,1284
Travis,453,0263,4530263,8909,5515,2820,13.5,837
Travis,453,0264,4530264,8910,4285,3182,10.6,1573
Travis,453,0265,4530265,8911,2959,2074,14.5,928
Travis,453,0266,4530266,8912,4322,3026,9.0,1220
Travis,453,0267,4530267,8913,4055,3057,5.8,1766
Travis,453,0268,4530268,8914,3297,2288,4.2,1162
