County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Harris,201,0003,2010003,4236,4620,2862,11.7,228
Harris,201,0004,2010004,4237,2509,1832,11.8,332
Harris,201,0005,2010005,4238,2016,1656,14.4,261
Harris,201,0043,2010043,4276,5249,2057,43.2,161
Harris,201,0044,2010044,4277,3799,2207,66.1,118
Harris,201,0046,2010046,4280,5033,2675,67.6,112
Harris,201,0053,2010053,4287,3100,2189,14.5,203
Harris,201,0054,2010054,4288,2554,1751,13.5,212
Harris,201,0055,2010055,4289,4158,2669,13.6,102
Harris,201,0057,2010057,4291,4536,3541,11.2,570
Harris,201,0058,2010058,4292,3473,2310,21.1,186
Harris,201,0059,2010059,4293,3564,2873,12.0,413
Harris,201,0075,2010075,4309,2831,2050,18.2,177
Harris,201,0078,2010078,4312,3174,1717,77.6,111
Harris,201,0086,2010086,4320,5906,3705,14.7,210
Harris,201,0105,2010105,4339,6232,2409,79.0,62
Harris,201,0117,2010117,4351,6701,1987,56.9,78
Harris,201,0153,2010153,4387,5556,2011,76.2,49
Harris,201,0166,2010166,4400,2013,1347,29.6,118
Harris,201,0167,2010167,4401,93,71,74.6,2
Harris,201,0179,2010179,4413,3974,1997,34.9,117
Harris,201,0184,2010184,4418,2790,1130,53.5,61
Harris,201,0206,2010206,4440,5080,3326,46.1,233
Harris,201,0207,2010207,4441,1649,1217,56.8,218
Harris,201,0270,2010270,4504,7966,4053,26.7,423
Harris,201,0299,2010299,4533,6127,1645,45.4,69
Harris,201,0313,2010313,4547,112,73,39.7,3
Harris,201,0322,2010322,4556,4594,1200,18.5,1
Harris,201,0323,2010323,4557,5596,1990,31.7,110
Harris,201,0330,2010330,4564,7885,2483,34.0,119
Harris,201,0339,2010339,4573,4260,2109,75.3,108
Harris,201,0341,2010341,4575,3733,1439,66.9,22
Harris,201,0446,2010446,4680,1201,337,51.0,15
Harris,201,0448,2010448,4682,4590,3330,15.7,9
Harris,201,0501,2010501,4735,3115,2308,13.3,223
Harris,201,0505,2010505,4739,9204,4199,26.7,374
Harris,201,0543,2010543,4777,3984,1737,78.0,57
Harris,201,0610,2010610,4844,9688,2358,53.7,116
Harris,201,0637,2010637,4871,4554,2722,67.1,209
Harris,201,0663,2010663,4897,930,598,13.9,70
Harris,201,0683,2010683,4918,955,320,70.9,0
Harris,201,0729,2010729,4964,560,356,12.1,14
Harris,201,0736,2010736,4971,2384,1722,14.5,149
Harris,201,0795,2010795,5030,3143,1336,76.5,32
Harris,201,0809,2010809,5044,391,102,27.5,3
Harris,201,0846,2010846,5081,675,408,31.9,2
Harris,201,0900,2010900,5135,30,14,64.3,2
Harris,201,0927,2010927,5162,5651,3783,20.4,380
Harris,201,0940,2010940,5175,50,28,14.3,0
Harris,201,0966,2010966,5201,5736,1408,25.9,47
Harris,201,0975,2010975,5210,264,185,20.5,18
Harris,201,0989,2010989,5224,23,2,0.0,0
Harris,201,1004,2011004,5239,1163,732,28.3,50
Harris,201,1094,2011094,5329,0,0,0.0,0
Harris,201,1124,2011124,5359,0,0,0.0,0
Harris,201,1132,2011132,5367,0,0,0.0,0
Harris,201,1150,2011150,5385,0,0,0.0,0

