County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Harris,201,0073,2010073,4307,3305,1573,20.2,24
Harris,201,0109,2010109,4343,4694,2493,5.2,78
Harris,201,0122,2010122,4356,2846,1891,15.6,64
Harris,201,0147,2010147,4381,5910,3129,13.2,84
Harris,201,0157,2010157,4391,4367,2239,8.5,79
Harris,201,0169,2010169,4403,3793,2499,3.3,76
Harris,201,0189,2010189,4423,2458,1488,17.4,25
Harris,201,0192,2010192,4426,4010,1922,15.6,72
Harris,201,0195,2010195,4429,2680,1696,10.6,58
Harris,201,0197,2010197,4431,4162,2915,6.5,101
Harris,201,0322,2010322,4556,4594,1226,15.8,17
Harris,201,0324,2010324,4558,3695,2605,12.2,69
Harris,201,0327,2010327,4561,2625,1738,4.8,66
Harris,201,0364,2010364,4598,4759,1730,47.7,22
Harris,201,0365,2010365,4599,1445,1339,7.1,148
Harris,201,0367,2010367,4601,2717,1215,26.2,22
Harris,201,0383,2010383,4617,5503,2303,34.2,20
Harris,201,0448,2010448,4682,4590,3220,16.8,62
Harris,201,0450,2010450,4684,7985,2804,15.8,82
Harris,201,0467,2010467,4701,2776,1321,18.6,11
Harris,201,0498,2010498,4732,3476,1339,19.6,15
Harris,201,0549,2010549,4783,5612,2781,28.3,26
Harris,201,0576,2010576,4810,4225,2787,9.1,81
Harris,201,0578,2010578,4812,2579,1855,12.5,32
Harris,201,0593,2010593,4827,9264,4419,36.8,19
Harris,201,0594,2010594,4828,3711,1767,19.6,33
Harris,201,0613,2010613,4847,5137,2101,27.5,12
Harris,201,0614,2010614,4848,7884,3810,18.9,2
Harris,201,0628,2010628,4862,5957,1992,60.1,18
Harris,201,0660,2010660,4894,6543,3013,12.9,51
Harris,201,0678,2010678,4913,5221,2564,8.4,27
Harris,201,0697,2010697,4932,5895,2723,30.6,31
Harris,201,0698,2010698,4933,2795,1440,16.7,18
Harris,201,0717,2010717,4952,4185,2047,25.4,8
Harris,201,0723,2010723,4958,5702,2836,17.9,43
Harris,201,0757,2010757,4992,8920,2622,15.7,17
Harris,201,0836,2010836,5071,427,237,19.4,26
Harris,201,0848,2010848,5083,3123,1934,20.5,67
Harris,201,0859,2010859,5094,1708,901,29.1,10
Harris,201,0861,2010861,5096,4773,2037,15.9,29
Harris,201,0870,2010870,5105,0,0,0.0,0
Harris,201,0957,2010957,5192,1061,584,18.0,6
Harris,201,0961,2010961,5196,5037,1723,29.5,5
Harris,201,0966,2010966,5201,5736,1258,26.2,0
Harris,201,0987,2010987,5222,2036,1171,28.4,34
Harris,201,0990,2010990,5225,278,62,37.1,0
Harris,201,0993,2010993,5228,0,0,0.0,2
Harris,201,1021,2011021,5256,2204,1054,18.8,10
Harris,201,1053,2011053,5288,2988,1097,23.0,13
Harris,201,1081,2011081,5316,550,193,48.2,1
Harris,201,1098,2011098,5333,3778,1821,28.2,19
Harris,201,1114,2011114,5349,6848,1981,16.7,14
Harris,201,1148,2011148,5383,2720,1045,33.3,6
Harris,201,1150,2011150,5385,0,0,0.0,0

