County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Fort Bend,157,2017,1572017,3663,Houston Mayor,Smith,,N,5
Fort Bend,157,2023,1572023,3666,Houston Mayor,Smith,,N,3
Fort Bend,157,2031,1572031,3669,Houston Mayor,Smith,,N,3
Fort Bend,157,2036,1572036,3672,Houston Mayor,Smith,,N,4
Fort Bend,157,2050,1572050,3673,Houston Mayor,Smith,,N,0
Fort Bend,157,2051,1572051,3674,Houston Mayor,Smith,,N,3
Fort Bend,157,2052,1572052,3675,Houston Mayor,Smith,,N,6
Fort Bend,157,2055,1572055,3676,Houston Mayor,Smith,,N,2
Fort Bend,157,2056,1572056,3677,Houston Mayor,Smith,,N,1
Fort Bend,157,2081,1572081,3685,Houston Mayor,Smith,,N,0
Fort Bend,157,2116,1572116,3698,Houston Mayor,Smith,,N,5
Fort Bend,157,2123,1572123,3701,Houston Mayor,Smith,,N,3
Fort Bend,157,3043,1573043,3718,Houston Mayor,Smith,,N,0
Fort Bend,157,2017,1572017,3663,Houston Mayor,Hall,,N,87
Fort Bend,157,2023,1572023,3666,Houston Mayor,Hall,,N,65
Fort Bend,157,2031,1572031,3669,Houston Mayor,Hall,,N,108
Fort Bend,157,2036,1572036,3672,Houston Mayor,Hall,,N,33
Fort Bend,157,2050,1572050,3673,Houston Mayor,Hall,,N,0
Fort Bend,157,2051,1572051,3674,Houston Mayor,Hall,,N,92
Fort Bend,157,2052,1572052,3675,Houston Mayor,Hall,,N,90
Fort Bend,157,2055,1572055,3676,Houston Mayor,Hall,,N,40
Fort Bend,157,2056,1572056,3677,Houston Mayor,Hall,,N,7
Fort Bend,157,2081,1572081,3685,Houston Mayor,Hall,,N,0
Fort Bend,157,2116,1572116,3698,Houston Mayor,Hall,,N,111
Fort Bend,157,2123,1572123,3701,Houston Mayor,Hall,,N,55
Fort Bend,157,3043,1573043,3718,Houston Mayor,Hall,,N,10
Fort Bend,157,2017,1572017,3663,Houston Mayor,Lane,,N,0
Fort Bend,157,2023,1572023,3666,Houston Mayor,Lane,,N,0
Fort Bend,157,2031,1572031,3669,Houston Mayor,Lane,,N,1
Fort Bend,157,2036,1572036,3672,Houston Mayor,Lane,,N,0
Fort Bend,157,2050,1572050,3673,Houston Mayor,Lane,,N,0
Fort Bend,157,2051,1572051,3674,Houston Mayor,Lane,,N,1
Fort Bend,157,2052,1572052,3675,Houston Mayor,Lane,,N,1
Fort Bend,157,2055,1572055,3676,Houston Mayor,Lane,,N,0
Fort Bend,157,2056,1572056,3677,Houston Mayor,Lane,,N,0
Fort Bend,157,2081,1572081,3685,Houston Mayor,Lane,,N,0
Fort Bend,157,2116,1572116,3698,Houston Mayor,Lane,,N,1
Fort Bend,157,2123,1572123,3701,Houston Mayor,Lane,,N,1
Fort Bend,157,3043,1573043,3718,Houston Mayor,Lane,,N,1
Fort Bend,157,2017,1572017,3663,Houston Mayor,Turner,,N,514
Fort Bend,157,2023,1572023,3666,Houston Mayor,Turner,,N,250
Fort Bend,157,2031,1572031,3669,Houston Mayor,Turner,,N,517
Fort Bend,157,2036,1572036,3672,Houston Mayor,Turner,,N,175
Fort Bend,157,2050,1572050,3673,Houston Mayor,Turner,,N,0
Fort Bend,157,2051,1572051,3674,Houston Mayor,Turner,,N,471
Fort Bend,157,2052,1572052,3675,Houston Mayor,Turner,,N,468
Fort Bend,157,2055,1572055,3676,Houston Mayor,Turner,,N,189
Fort Bend,157,2056,1572056,3677,Houston Mayor,Turner,,N,39
Fort Bend,157,2081,1572081,3685,Houston Mayor,Turner,,N,0
Fort Bend,157,2116,1572116,3698,Houston Mayor,Turner,,N,520
Fort Bend,157,2123,1572123,3701,Houston Mayor,Turner,,N,287
Fort Bend,157,3043,1573043,3718,Houston Mayor,Turner,,N,43
Fort Bend,157,2017,1572017,3663,Houston Mayor,Garcia,,N,27
Fort Bend,157,2023,1572023,3666,Houston Mayor,Garcia,,N,103
Fort Bend,157,2031,1572031,3669,Houston Mayor,Garcia,,N,39
Fort Bend,157,2036,1572036,3672,Houston Mayor,Garcia,,N,15
Fort Bend,157,2050,1572050,3673,Houston Mayor,Garcia,,N,0
