County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Fort Bend,157,1004,1571004,3629,Houston Mayor,Whitmire,,N,2
Fort Bend,157,1038,1571038,3636,Houston Mayor,Whitmire,,N,0
Fort Bend,157,1057,1571057,3639,Houston Mayor,Whitmire,,N,0
Fort Bend,157,1122,1571122,3643,Houston Mayor,Whitmire,,N,0
Fort Bend,157,1130,1571130,3644,Houston Mayor,Whitmire,,N,14
Fort Bend,157,1132,1571132,3645,Houston Mayor,Whitmire,,N,1
Fort Bend,157,1133,1571133,3646,Houston Mayor,Whitmire,,N,0
Fort Bend,157,1143,1571143,3648,Houston Mayor,Whitmire,,N,0
Fort Bend,157,1146,1571146,3651,Houston Mayor,Whitmire,,N,0
Fort Bend,157,1156,1571156,3655,Houston Mayor,Whitmire,,N,0
Fort Bend,157,2003,1572003,3659,Houston Mayor,Whitmire,,N,0
Fort Bend,157,2017,1572017,3663,Houston Mayor,Whitmire,,N,57
Fort Bend,157,2023,1572023,3666,Houston Mayor,Whitmire,,N,57
Fort Bend,157,2031,1572031,3669,Houston Mayor,Whitmire,,N,73
Fort Bend,157,2036,1572036,3672,Houston Mayor,Whitmire,,N,23
Fort Bend,157,2050,1572050,3673,Houston Mayor,Whitmire,,N,0
Fort Bend,157,2051,1572051,3674,Houston Mayor,Whitmire,,N,61
Fort Bend,157,2052,1572052,3675,Houston Mayor,Whitmire,,N,42
Fort Bend,157,2055,1572055,3676,Houston Mayor,Whitmire,,N,19
Fort Bend,157,2056,1572056,3677,Houston Mayor,Whitmire,,N,29
Fort Bend,157,2116,1572116,3698,Houston Mayor,Whitmire,,N,82
Fort Bend,157,2123,1572123,3701,Houston Mayor,Whitmire,,N,31
Fort Bend,157,2134,1572134,3703,Houston Mayor,Whitmire,,N,0
Fort Bend,157,3043,1573043,3718,Houston Mayor,Whitmire,,N,14
Fort Bend,157,3086,1573086,3735,Houston Mayor,Whitmire,,N,0
Fort Bend,157,3098,1573098,3739,Houston Mayor,Whitmire,,N,0
Fort Bend,157,3155,1573155,3761,Houston Mayor,Whitmire,,N,0
Fort Bend,157,4032,1574032,3777,Houston Mayor,Whitmire,,N,0
Fort Bend,157,4082,1574082,3790,Houston Mayor,Whitmire,,N,1
Fort Bend,157,4083,1574083,3791,Houston Mayor,Whitmire,,N,0
Fort Bend,157,4095,1574095,3792,Houston Mayor,Whitmire,,N,0
Fort Bend,157,4099,1574099,3793,Houston Mayor,Whitmire,,N,0
Fort Bend,157,4101,1574101,3795,Houston Mayor,Whitmire,,N,0
Fort Bend,157,4113,1574113,3797,Houston Mayor,Whitmire,,N,0
Fort Bend,157,4117,1574117,3798,Houston Mayor,Whitmire,,N,0
Fort Bend,157,1004,1571004,3629,Houston Mayor,Jackson Lee,,N,1
Fort Bend,157,1038,1571038,3636,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,1057,1571057,3639,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,1122,1571122,3643,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,1130,1571130,3644,Houston Mayor,Jackson Lee,,N,1
Fort Bend,157,1132,1571132,3645,Houston Mayor,Jackson Lee,,N,3
Fort Bend,157,1133,1571133,3646,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,1143,1571143,3648,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,1146,1571146,3651,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,1156,1571156,3655,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,2003,1572003,3659,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,2017,1572017,3663,Houston Mayor,Jackson Lee,,N,422
Fort Bend,157,2023,1572023,3666,Houston Mayor,Jackson Lee,,N,209
Fort Bend,157,2031,1572031,3669,Houston Mayor,Jackson Lee,,N,421
Fort Bend,157,2036,1572036,3672,Houston Mayor,Jackson Lee,,N,156
Fort Bend,157,2050,1572050,3673,Houston Mayor,Jackson Lee,,N,4
Fort Bend,157,2051,1572051,3674,Houston Mayor,Jackson Lee,,N,482
Fort Bend,157,2052,1572052,3675,Houston Mayor,Jackson Lee,,N,365
Fort Bend,157,2055,1572055,3676,Houston Mayor,Jackson Lee,,N,147
Fort Bend,157,2056,1572056,3677,Houston Mayor,Jackson Lee,,N,22
Fort Bend,157,2116,1572116,3698,Houston Mayor,Jackson Lee,,N,360
Fort Bend,157,2123,1572123,3701,Houston Mayor,Jackson Lee,,N,227
Fort Bend,157,2134,1572134,3703,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,3043,1573043,3718,Houston Mayor,Jackson Lee,,N,37
Fort Bend,157,3086,1573086,3735,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,3098,1573098,3739,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,3155,1573155,3761,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,4032,1574032,3777,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,4082,1574082,3790,Houston Mayor,Jackson Lee,,N,4
Fort Bend,157,4083,1574083,3791,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,4095,1574095,3792,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,4099,1574099,3793,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,4101,1574101,3795,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,4113,1574113,3797,Houston Mayor,Jackson Lee,,N,0
Fort Bend,157,4117,1574117,3798,Houston Mayor,Jackson Lee,,N,1
Harris,201,0001,2010001,4234,Houston Mayor,Whitmire,,N,274
Harris,201,0002,2010002,4235,Houston Mayor,Whitmire,,N,441
Harris,201,0003,2010003,4236,Houston Mayor,Whitmire,,N,775
Harris,201,0004,2010004,4237,Houston Mayor,Whitmire,,N,435
Harris,201,0005,2010005,4238,Houston Mayor,Whitmire,,N,454
Harris,201,0006,2010006,4239,Houston Mayor,Whitmire,,N,0
Harris,201,0007,2010007,4240,Houston Mayor,Whitmire,,N,10
Harris,201,0008,2010008,4241,Houston Mayor,Whitmire,,N,307
Harris,201,0009,2010009,4242,Houston Mayor,Whitmire,,N,250
