County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Williamson,491,0119,4910119,9464,State Rep 52,Flores,R,N,931
Williamson,491,0122,4910122,9465,State Rep 52,Flores,R,N,132
Williamson,491,0123,4910123,9466,State Rep 52,Flores,R,N,656
Williamson,491,0135,4910135,9467,State Rep 52,Flores,R,N,470
Williamson,491,0136,4910136,9468,State Rep 52,Flores,R,N,29
Williamson,491,0138,4910138,9469,State Rep 52,Flores,R,N,518
Williamson,491,0139,4910139,9470,State Rep 52,Flores,R,N,596
Williamson,491,0143,4910143,9471,State Rep 52,Flores,R,N,80
Williamson,491,0144,4910144,9472,State Rep 52,Flores,R,N,157
Williamson,491,0145,4910145,9473,State Rep 52,Flores,R,N,519
Williamson,491,0149,4910149,9476,State Rep 52,Flores,R,N,397
Williamson,491,0150,4910150,9477,State Rep 52,Flores,R,N,708
Williamson,491,0155,4910155,9479,State Rep 52,Flores,R,N,580
Williamson,491,0163,4910163,9481,State Rep 52,Flores,R,N,499
Williamson,491,0164,4910164,9482,State Rep 52,Flores,R,N,75
Williamson,491,0180,4910180,9487,State Rep 52,Flores,R,N,797
Williamson,491,0181,4910181,9488,State Rep 52,Flores,R,N,366
Williamson,491,0182,4910182,9489,State Rep 52,Flores,R,N,352
Williamson,491,0184,4910184,9490,State Rep 52,Flores,R,N,321
Williamson,491,0191,4910191,9493,State Rep 52,Flores,R,N,177
Williamson,491,0192,4910192,9494,State Rep 52,Flores,R,N,133
Williamson,491,0314,4910314,9546,State Rep 52,Flores,R,N,342
Williamson,491,0317,4910317,9547,State Rep 52,Flores,R,N,283
Williamson,491,0322,4910322,9552,State Rep 52,Flores,R,N,416
Williamson,491,0331,4910331,9554,State Rep 52,Flores,R,N,172
Williamson,491,0332,4910332,9555,State Rep 52,Flores,R,N,629
Williamson,491,0333,4910333,9556,State Rep 52,Flores,R,N,163
Williamson,491,0338,4910338,9557,State Rep 52,Flores,R,N,697
Williamson,491,0342,4910342,9560,State Rep 52,Flores,R,N,277
Williamson,491,0367,4910367,9566,State Rep 52,Flores,R,N,20
Williamson,491,0368,4910368,9567,State Rep 52,Flores,R,N,506
Williamson,491,0369,4910369,9568,State Rep 52,Flores,R,N,645
Williamson,491,0372,4910372,9571,State Rep 52,Flores,R,N,1156
