County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
McLennan,309,0001,3090001,6656,804,377,11.9,152
McLennan,309,0003,3090003,6658,10963,3172,11.4,1962
McLennan,309,0004,3090004,6659,147,227,10.1,98
McLennan,309,0007,3090007,6662,3456,1788,31.0,770
McLennan,309,0008,3090008,6663,2649,1384,28.0,725
McLennan,309,0011,3090011,6666,2718,2345,7.8,1764
McLennan,309,0016,3090016,6671,4424,2640,15.9,1617
McLennan,309,0019,3090019,6674,4318,3677,11.3,2704
McLennan,309,0023,3090023,6678,4177,3574,4.7,2752
McLennan,309,0025,3090025,6680,4433,2016,47.7,841
McLennan,309,0026,3090026,6681,1851,783,37.0,391
McLennan,309,0028,3090028,6683,1855,1078,15.6,688
McLennan,309,0029,3090029,6684,2000,847,17.6,382
McLennan,309,0030,3090030,6685,3654,2031,21.8,1185
McLennan,309,0031,3090031,6686,4300,2470,17.0,1391
McLennan,309,0032,3090032,6687,1608,1079,6.4,802
McLennan,309,0033,3090033,6688,2168,1574,9.6,1164
McLennan,309,0034,3090034,6689,1867,1389,10.4,991
McLennan,309,0035,3090035,6690,2539,1175,31.1,543
McLennan,309,0036,3090036,6691,1265,1041,7.3,816
McLennan,309,0037,3090037,6692,2171,1116,24.5,548
McLennan,309,0038,3090038,6693,1477,741,24.7,392
McLennan,309,0039,3090039,6694,2915,1112,39.5,397
McLennan,309,0040,3090040,6695,3087,2055,9.9,1407
McLennan,309,0041,3090041,6696,2770,1659,15.0,1014
McLennan,309,0042,3090042,6697,2623,1304,31.2,610
McLennan,309,0044,3090044,6699,5660,4762,10.5,3381
McLennan,309,0045,3090045,6700,1110,585,16.8,307
McLennan,309,0046,3090046,6701,937,343,42.3,151
McLennan,309,0047,3090047,6702,723,473,12.5,312
McLennan,309,0048,3090048,6703,1542,611,42.6,243
McLennan,309,0049,3090049,6704,1076,525,29.9,267
McLennan,309,0050,3090050,6705,3757,1523,17.5,690
McLennan,309,0051,3090051,6706,7850,4941,10.3,3265
McLennan,309,0052,3090052,6707,939,871,2.5,698
McLennan,309,0053A,3090053A,6708,1891,282,10.3,69
McLennan,309,0053B,3090053B,6709,0,0,0.0,0
McLennan,309,0054,3090054,6710,4017,2648,12.4,1767
McLennan,309,0055,3090055,6711,6272,5147,9.6,3582
McLennan,309,0056,3090056,6712,1878,969,49.1,434
McLennan,309,0058,3090058,6714,6844,3507,18.7,1746
McLennan,309,0059,3090059,6715,5457,4140,10.8,2951
McLennan,309,0060,3090060,6716,4789,3883,9.4,2734
McLennan,309,0061,3090061,6717,4672,3527,10.7,2382
McLennan,309,0062,3090062,6718,5637,3677,12.7,2553
McLennan,309,0063,3090063,6719,5802,4735,5.9,3738
McLennan,309,0064,3090064,6720,2013,1144,12.7,678
McLennan,309,0065,3090065,6721,2040,1401,8.5,958
McLennan,309,0066,3090066,6722,1980,1461,5.5,1042
McLennan,309,0067,3090067,6723,4346,3110,5.8,2265
McLennan,309,0073,3090073,6729,1614,1214,8.7,823
McLennan,309,0074,3090074,6730,1130,878,12.4,634
McLennan,309,0075,3090075,6731,4530,3718,9.4,2757
McLennan,309,0076,3090076,6732,3857,2704,13.8,1744
McLennan,309,0077,3090077,6733,2806,2062,10.7,1296
McLennan,309,0078,3090078,6734,5531,4099,11.1,2839
McLennan,309,0079,3090079,6735,3102,1665,21.8,969
McLennan,309,0080A,3090080A,6736,3233,2621,4.5,2010
McLennan,309,0080B,3090080B,6737,0,0,0.0,0
McLennan,309,0081,3090081,6738,6095,4567,6.6,3408
McLennan,309,0082,3090082,6739,3793,3084,9.0,2196
McLennan,309,0083,3090083,6740,845,646,8.4,442
McLennan,309,0084,3090084,6741,3547,2304,10.3,1607
McLennan,309,0091,3090091,6748,2421,1940,7.2,1497

