County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Bexar,29,1001,291001,254,State Rep 123,Aguillon,D,N,12
Bexar,29,1003,291003,256,State Rep 123,Aguillon,D,N,19
Bexar,29,1008,291008,261,State Rep 123,Aguillon,D,N,25
Bexar,29,1010,291010,263,State Rep 123,Aguillon,D,N,5
Bexar,29,1098,291098,351,State Rep 123,Aguillon,D,N,14
Bexar,29,1126,291126,380,State Rep 123,Aguillon,D,N,0
Bexar,29,2001,292001,416,State Rep 123,Aguillon,D,N,2
Bexar,29,2002,292002,417,State Rep 123,Aguillon,D,N,15
Bexar,29,2010,292010,425,State Rep 123,Aguillon,D,N,15
Bexar,29,2018,292018,433,State Rep 123,Aguillon,D,N,12
Bexar,29,2031,292031,446,State Rep 123,Aguillon,D,N,10
Bexar,29,2033,292033,448,State Rep 123,Aguillon,D,N,8
Bexar,29,2034,292034,449,State Rep 123,Aguillon,D,N,3
Bexar,29,2035,292035,450,State Rep 123,Aguillon,D,N,38
Bexar,29,2036,292036,451,State Rep 123,Aguillon,D,N,32
Bexar,29,2038,292038,453,State Rep 123,Aguillon,D,N,44
Bexar,29,2039,292039,454,State Rep 123,Aguillon,D,N,21
Bexar,29,2051,292051,466,State Rep 123,Aguillon,D,N,7
Bexar,29,2052,292052,467,State Rep 123,Aguillon,D,N,5
Bexar,29,2053,292053,468,State Rep 123,Aguillon,D,N,11
Bexar,29,2054,292054,469,State Rep 123,Aguillon,D,N,33
Bexar,29,2055,292055,470,State Rep 123,Aguillon,D,N,19
Bexar,29,2056,292056,471,State Rep 123,Aguillon,D,N,14
Bexar,29,2057,292057,472,State Rep 123,Aguillon,D,N,15
Bexar,29,2058,292058,473,State Rep 123,Aguillon,D,N,18
Bexar,29,2059,292059,474,State Rep 123,Aguillon,D,N,0
Bexar,29,2062,292062,477,State Rep 123,Aguillon,D,N,19
Bexar,29,2064,292064,479,State Rep 123,Aguillon,D,N,21
Bexar,29,2067,292067,483,State Rep 123,Aguillon,D,N,11
Bexar,29,2070,292070,486,State Rep 123,Aguillon,D,N,17
Bexar,29,2073,292073,489,State Rep 123,Aguillon,D,N,8
Bexar,29,2080,292080,496,State Rep 123,Aguillon,D,N,14
Bexar,29,2082,292082,498,State Rep 123,Aguillon,D,N,6
Bexar,29,2085,292085,501,State Rep 123,Aguillon,D,N,15
Bexar,29,2092,292092,508,State Rep 123,Aguillon,D,N,9
Bexar,29,2094,292094,510,State Rep 123,Aguillon,D,N,2
Bexar,29,2100,292100,516,State Rep 123,Aguillon,D,N,9
Bexar,29,2104,292104,520,State Rep 123,Aguillon,D,N,4
Bexar,29,2109,292109,525,State Rep 123,Aguillon,D,N,0
Bexar,29,2114,292114,530,State Rep 123,Aguillon,D,N,15
Bexar,29,2116,292116,532,State Rep 123,Aguillon,D,N,0
Bexar,29,2117,292117,533,State Rep 123,Aguillon,D,N,2
