County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Harris,201,0002,2010002,4235,4770,3767,18.0,45
Harris,201,0016,2010016,4249,4819,2598,11.4,76
Harris,201,0019,2010019,4252,2175,1579,13.3,32
Harris,201,0020,2010020,4253,4190,3086,10.9,90
Harris,201,0021,2010021,4254,1685,1376,10.2,62
Harris,201,0024,2010024,4257,1620,962,9.8,27
Harris,201,0025,2010025,4258,1992,991,8.5,23
Harris,201,0030,2010030,4263,5736,3610,12.6,92
Harris,201,0032,2010032,4265,6382,4263,11.8,105
Harris,201,0033,2010033,4266,5836,4563,11.9,187
Harris,201,0034,2010034,4267,4297,3226,11.2,168
Harris,201,0036,2010036,4269,8983,2951,38.0,113
Harris,201,0037,2010037,4270,3626,2979,10.6,157
Harris,201,0039,2010039,4272,4889,3777,8.8,184
Harris,201,0040,2010040,4273,638,559,5.7,59
Harris,201,0060,2010060,4294,4209,3056,9.3,173
Harris,201,0085,2010085,4319,4117,1919,2.7,112
Harris,201,0123,2010123,4357,2511,1777,8.7,75
Harris,201,0134,2010134,4368,3768,1830,54.1,76
Harris,201,0136,2010136,4370,2752,2061,2.7,182
Harris,201,0193,2010193,4427,1532,1045,6.3,50
Harris,201,0194,2010194,4428,3753,2582,7.7,155
Harris,201,0198,2010198,4432,931,680,11.0,21
Harris,201,0210,2010210,4444,4301,3260,8.2,197
Harris,201,0228,2010228,4462,1483,1181,3.6,194
Harris,201,0235,2010235,4469,5623,3778,8.3,239
Harris,201,0236,2010236,4470,3664,1978,25.2,75
Harris,201,0237,2010237,4471,3210,2033,12.7,72
Harris,201,0238,2010238,4472,3012,1909,18.3,54
Harris,201,0239,2010239,4473,2658,1865,12.4,87
Harris,201,0240,2010240,4474,4389,2611,8.2,131
Harris,201,0247,2010247,4481,3591,1535,5.0,52
Harris,201,0257,2010257,4491,11527,3972,46.5,72
Harris,201,0275,2010275,4509,4578,1876,31.2,50
Harris,201,0276,2010276,4510,3058,2339,7.4,119
Harris,201,0285,2010285,4519,5334,2913,36.4,142
Harris,201,0288,2010288,4522,2484,2093,5.5,134
Harris,201,0308,2010308,4542,4531,1790,51.0,50
Harris,201,0379,2010379,4613,3190,2148,30.6,146
Harris,201,0389,2010389,4623,4236,1011,14.3,11
Harris,201,0390,2010390,4624,5734,1563,8.4,165
Harris,201,0418,2010418,4652,10152,4292,36.9,110
Harris,201,0536,2010536,4770,7448,4705,49.0,119
Harris,201,0538,2010538,4772,3785,2070,10.5,100
Harris,201,0607,2010607,4841,3163,1185,17.0,10
Harris,201,0680,2010680,4915,262,211,12.3,8
Harris,201,0681,2010681,4916,257,503,53.9,2
Harris,201,0749,2010749,4984,1380,309,46.9,12
Harris,201,0798,2010798,5033,889,570,46.0,50
Harris,201,0801,2010801,5036,1003,371,55.5,3
Harris,201,0815,2010815,5050,0,0,0.0,0
Harris,201,0822,2010822,5057,2543,1560,20.0,63
Harris,201,0849,2010849,5084,4645,2471,68.3,75
Harris,201,0850,2010850,5085,293,217,45.6,17
Harris,201,0887,2010887,5122,747,566,11.5,12
Harris,201,1063,2011063,5298,5130,1983,52.2,58

