County,FIPS,VTD,cntyvtd,vtdkeyvalue,Office,Name,Party,Incumbent,Votes
Hopkins,223,0001,2230001,5878,State Rep 2,Dutton,R,N,121
Hopkins,223,0002,2230002,5879,State Rep 2,Dutton,R,N,150
Hopkins,223,0003,2230003,5880,State Rep 2,Dutton,R,N,116
Hopkins,223,0004,2230004,5881,State Rep 2,Dutton,R,N,88
Hopkins,223,0005,2230005,5882,State Rep 2,Dutton,R,N,16
Hopkins,223,0008,2230008,5883,State Rep 2,Dutton,R,N,16
Hopkins,223,0011,2230011,5884,State Rep 2,Dutton,R,N,35
Hopkins,223,0012,2230012,5885,State Rep 2,Dutton,R,N,20
Hopkins,223,0013,2230013,5886,State Rep 2,Dutton,R,N,63
Hopkins,223,0014,2230014,5887,State Rep 2,Dutton,R,N,39
Hopkins,223,0016,2230016,5888,State Rep 2,Dutton,R,N,52
Hopkins,223,0017,2230017,5889,State Rep 2,Dutton,R,N,40
Hopkins,223,001A,223001A,5890,State Rep 2,Dutton,R,N,45
Hopkins,223,0020,2230020,5891,State Rep 2,Dutton,R,N,18
Hopkins,223,0023,2230023,5892,State Rep 2,Dutton,R,N,22
Hopkins,223,0024,2230024,5893,State Rep 2,Dutton,R,N,52
Hopkins,223,0025,2230025,5894,State Rep 2,Dutton,R,N,26
Hopkins,223,002A,223002A,5895,State Rep 2,Dutton,R,N,60
Hopkins,223,0036,2230036,5896,State Rep 2,Dutton,R,N,47
Hopkins,223,003A,223003A,5897,State Rep 2,Dutton,R,N,108
Hopkins,223,004A,223004A,5898,State Rep 2,Dutton,R,N,106
Hopkins,223,0001,2230001,5878,State Rep 2,Money,R,N,76
Hopkins,223,0002,2230002,5879,State Rep 2,Money,R,N,91
Hopkins,223,0003,2230003,5880,State Rep 2,Money,R,N,64
Hopkins,223,0004,2230004,5881,State Rep 2,Money,R,N,79
Hopkins,223,0005,2230005,5882,State Rep 2,Money,R,N,33
Hopkins,223,0008,2230008,5883,State Rep 2,Money,R,N,10
Hopkins,223,0011,2230011,5884,State Rep 2,Money,R,N,36
Hopkins,223,0012,2230012,5885,State Rep 2,Money,R,N,15
Hopkins,223,0013,2230013,5886,State Rep 2,Money,R,N,24
Hopkins,223,0014,2230014,5887,State Rep 2,Money,R,N,44
Hopkins,223,0016,2230016,5888,State Rep 2,Money,R,N,91
Hopkins,223,0017,2230017,5889,State Rep 2,Money,R,N,69
Hopkins,223,001A,223001A,5890,State Rep 2,Money,R,N,31
Hopkins,223,0020,2230020,5891,State Rep 2,Money,R,N,36
Hopkins,223,0023,2230023,5892,State Rep 2,Money,R,N,16
Hopkins,223,0024,2230024,5893,State Rep 2,Money,R,N,46
Hopkins,223,0025,2230025,5894,State Rep 2,Money,R,N,21
Hopkins,223,002A,223002A,5895,State Rep 2,Money,R,N,29
Hopkins,223,0036,2230036,5896,State Rep 2,Money,R,N,39
Hopkins,223,003A,223003A,5897,State Rep 2,Money,R,N,79
Hopkins,223,004A,223004A,5898,State Rep 2,Money,R,N,66
Hunt,231,0101,2310101,5963,State Rep 2,Dutton,R,N,56
Hunt,231,0102,2310102,5964,State Rep 2,Dutton,R,N,24
Hunt,231,0103,2310103,5965,State Rep 2,Dutton,R,N,33
Hunt,231,0104,2310104,5966,State Rep 2,Dutton,R,N,38
Hunt,231,0105,2310105,5967,State Rep 2,Dutton,R,N,28
Hunt,231,0106,2310106,5968,State Rep 2,Dutton,R,N,84
Hunt,231,0107,2310107,5969,State Rep 2,Dutton,R,N,178
Hunt,231,0108,2310108,5970,State Rep 2,Dutton,R,N,72
Hunt,231,0109,2310109,5971,State Rep 2,Dutton,R,N,38
Hunt,231,0110,2310110,5972,State Rep 2,Dutton,R,N,23
Hunt,231,0111,2310111,5973,State Rep 2,Dutton,R,N,36
Hunt,231,0212,2310212,5974,State Rep 2,Dutton,R,N,38
Hunt,231,0213,2310213,5975,State Rep 2,Dutton,R,N,47
Hunt,231,0216,2310216,5976,State Rep 2,Dutton,R,N,77
Hunt,231,0217,2310217,5977,State Rep 2,Dutton,R,N,50
Hunt,231,0318,2310318,5978,State Rep 2,Dutton,R,N,32
Hunt,231,0319,2310319,5979,State Rep 2,Dutton,R,N,74
