cluster,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,z_x0,z_x1,z_x2,z_x3,z_x4,z_x5,z_x6,z_x7,z_x8,z_x9
0,-0.8326311542050686,-0.8850329398058441,-0.9228169829308525,-0.6728946298953308,0.44020996152921504,-0.06881151850627198,0.6809988943264862,-0.494917332350876,0.16534381243680288,-0.16517411768254142,-1.6891425725015037,-1.72229267951219,-1.661707463480615,-0.9614390276648384,0.9764028105453103,-0.5117089875514051,1.3642030288835139,-0.7803061760699364,0.44754186980445465,-0.4474941692184966
1,0.37626843493354745,0.40291195834718163,0.33985248084200786,-0.06874272733825931,-1.2424260317914788,-0.7939456275156722,-0.9425425729212435,1.6676534533588565,0.16132977941646437,-0.16142541778487685,0.3434172771990755,0.32628803422866115,0.2958516241160445,-0.30580338902647736,-0.4579162639261962,-0.9321674597696434,-1.2835351996834021,1.4132256441940532,0.44610501643305905,-0.44615229652043487
2,0.5580859149549663,0.5862305616152769,0.7326475934847759,0.7195052618877262,0.6776303374237291,-0.09284294468851177,-0.1322626702781441,-0.532614050713311,0.16498153642337243,-0.1651454302509589,0.6491125666884153,0.6178711257595775,0.9048151449569382,0.5496163682137357,1.1787856046644622,-0.5256432606910499,0.03790260609347611,-0.8185425897836237,0.4474121903751535,-0.44748390035668617
3,0.6332191794643338,0.6614061682780478,0.08077451156462177,-0.4704712377727279,-1.6311469379947476,3.497805922534629,0.10948347488416488,-0.22015554112916438,0.16605074628851602,-0.1658152640261572,0.7754364220282018,0.7374440191139195,-0.10580569611377906,-0.7417658140112423,-0.7892712406570038,1.5563422896055763,0.43215216674067897,-0.5016106827153658,0.4477949221044833,-0.44772367192542073
4,0.12513342605936326,0.22335585294970606,0.5146501758645446,1.5578407082457124,-1.7704317175961723,1.5262727150945674,-0.49319617335331944,0.9519087675727754,-6.082313075527759,6.0823621111494015,-0.07882369341418866,0.04068950041003183,0.5668463905214115,1.4593918624888222,-0.9080009106265724,0.41317741840652267,-0.550722602034267,0.6872338043748726,-1.7888539987171506,1.7888540380210385
