cluster,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,z_x0,z_x1,z_x2,z_x3,z_x4,z_x5,z_x6,z_x7,z_x8,z_x9
0,0.23010645293219884,0.2497280624666922,0.1303031890215033,0.05390345195616079,-1.214623041355314,0.16577498517693778,-0.5474129754523954,1.1170565109950064,0.9602057581710399,-0.9666240552470583,0.7071067811865475,0.7071067811865475,0.7071067811865476,0.7071067811865475,-0.7071067811865476,0.7071067811865476,-0.7071067811865476,0.7071067811865475,0.7071067811865475,-0.7071067811865475
1,-0.11965535552474388,-0.12985859248267853,-0.06775765829118323,-0.02802979501720348,0.6316039815047634,-0.0862029922920077,0.28465474723524564,-0.5808693857174035,-0.499306994248941,0.5026445087284688,-0.7071067811865475,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865476,0.7071067811865476,-0.7071067811865475,-0.7071067811865475,0.7071067811865475
